"","WKY_Joint_3m_A","WKY_Joint_3m_B","WKY_Joint_3m_C","SHR_Joint_3m_A","SHR_Joint_3m_B","SHR_Joint_3m_C"
"Emc2",9.14455699172671,9.01503064709187,8.93365903752065,8.94734158137179,8.77157455147787,9.00559284831347
"Nudcd1",8.21652002585162,8.29238364612856,8.35338994709017,8.29864694384075,8.58737846323188,8.34407459243624
"Samd12",-0.297695840259821,-0.298360969101509,-0.337755802826552,-0.297473690046849,-0.327966222970234,-0.272992558362655
"Mal2",5.58555692383604,6.02802549386482,5.96987640300653,5.80024330932962,5.1489574190113,5.31151517001436
"Derl1",11.2572827787121,11.168344121309,11.2092340592462,11.2926212909359,11.1916832385267,11.2457316554956
"Wdyhv1",6.8590528924953,6.8189883674377,6.98888570218484,6.89588980503052,6.97466246865753,6.78541106462569
"Anxa13",0,0,0,0,0,0
"Mtss1",6.95828357337335,7.02098117344304,7.07866515876851,6.9696790267896,8.33388523428665,7.5627493451778
"Washc5",11.0493352248831,10.8425071472022,10.9198671806565,10.9405778761378,10.9760273972593,10.9843566420846
"Efr3a",10.264556230155,10.1476419868373,10.2118841191603,10.0176984567422,10.2050611660895,10.1055948007518
"St3gal1",10.5356738600975,10.3854844713087,10.4452226413114,9.9782912272853,9.53294518529299,9.77097473068082
"Zfat",7.08251166468861,7.26054950759757,7.04609312739678,6.92549622817243,6.93884571598174,7.0576084308234
"Ptp4a3",7.0071146653161,6.95733116593997,6.94680249132076,7.1351531177443,7.30371626112237,7.25485511374061
"Adgrb1",-1.00227893789031,-1.00232374599209,-1.02647262830893,-0.971150018447997,-1.0009387144375,-0.961873080075021
"Ly6e",10.2155718371437,10.2062040948199,9.95623374331359,9.89617130723189,9.22231750043474,9.8138986265015
"Zfp707",6.74218221318815,6.60764832788383,6.56384254011266,6.7475071699646,6.54901980249856,6.75933621665491
"Fam83h",8.15588231923417,8.10059998777698,8.26124128387699,8.2782494669148,8.16184125892183,8.0870452325469
"Scrib",10.7991428648089,10.9510322824779,10.9938792283387,10.968688861723,11.0073556780971,10.8692306152148
"Fbxl6",8.48617172126529,8.43150948709618,8.37822108924255,8.51716911662592,8.34660224086782,8.51250519368506
"Slc52a2",8.52613780486022,8.57382047587254,8.54389883438432,8.75745707072953,8.69297516813269,8.73129642541317
"Adck5",8.20469170019821,8.15598776946371,7.97077171125206,8.12757680297796,7.98373356902511,8.26522320958044
"Ppp1r16a",8.63902430451927,8.63293387380677,8.53062200227946,8.5292837260827,8.63461107325186,8.68730448655084
"Lrrc24",4.04091669730555,4.16488939196798,4.18210010287171,4.06623453400016,4.56872186779373,4.238281142662
"MGC94207",10.325938323778,10.2732475439382,10.1927549642257,10.2171297286196,10.1620203694823,10.2964130186833
"Zfp647",4.67740257565027,4.71271272405836,4.75320219938191,4.64881158300581,4.58840229195643,4.56046238795352
"Rbfox2",10.3725694041869,10.4103581431525,10.3679702816729,10.3097466251818,10.3955341904632,10.3761338998193
"RGD1309808",3.14350528240286,3.45428456736836,3.29915150251179,3.25887267032948,3.2715910083851,3.2649752617311
"Eif3d",11.3326300441044,11.4752546518333,11.3498701530445,11.4213440815213,11.3921650115846,11.4608267414773
"Nol12",8.15973158092387,8.23640272178997,8.18728199799365,8.15084465647335,8.07412507959722,8.12327002139855
"Triobp",10.0217770874318,10.1433455844213,9.99813179637342,10.0569648215376,9.74741118558985,9.98661754311688
"Ankrd54",8.03287415669778,8.1863758991507,8.098823358138,7.98916259357438,8.02899654928183,8.01988124121434
"Micall1",10.1521082717545,10.1579542155837,10.3168819105751,10.3378741647864,10.5103274437276,10.262250137351
"Tmem184b",11.6735729014238,11.6368299912595,11.6288667444293,11.8371078017028,11.895204830693,11.8924910181102
"Cbx7",6.75836528397301,6.2472005196369,6.0939436597733,6.03847125688979,5.56293505268968,6.2095423968214
"Sgsm3",8.51068418041156,8.38159783565496,8.3498776738762,8.41793979404697,8.42035849842743,8.51541248039427
"Rangap1",10.6926287231605,11.0674213634116,10.9302049534339,10.9921629543363,10.7317158330518,10.8117594835462
"Nfam1",-0.583558828389101,-0.583617568053069,-0.614703940472513,-0.583539202754811,-0.583233544369033,-0.552270631310495
"Rrp7a",10.347562468179,10.4087502940219,10.3029813889054,10.2951079343338,10.2213503457674,10.3334041322456
"Ttll1",7.75392939842767,7.82009249541853,7.81873911258397,7.91735210163572,7.80790158995251,7.83089868013325
"Pnpla3",3.64688071058509,3.64107822367774,3.25619970264633,3.72174462198786,3.3553579363035,3.92633104363077
"Parvb",8.25323768975117,8.27961925295906,8.25480011202579,8.60961634019244,8.60828646849671,8.6205797636739
"RGD1304694",10.7562515177104,10.6216263322189,10.5337118251976,10.5600616433401,10.4595344889656,10.66502516592
"Cdpf1",6.48789956068121,6.55684586331965,6.28580602883487,6.38538842114086,6.44709767254042,6.65280973000619
"Trmu",6.70218086435881,6.69126554801812,6.66383620838344,6.69641410630406,6.72476686502196,6.74347748346804
"Creld2",9.5063587303436,9.77577055385668,9.49275259956018,9.58489886419685,9.61870364419917,9.75011329673797
"Panx2",7.14784307234932,6.46703279579257,6.6521553022201,5.90832925242116,5.50648990799711,5.86269221205999
"Tubgcp6",8.51342549361945,8.50387056380571,8.55145379505426,8.47166741097901,8.5004469527903,8.44325141554298
"Hdac10",8.16926259692977,8.11674265300061,8.08089552074315,8.14014406284532,8.184483812396,8.2244210418427
"Dennd6b",6.73809714536127,6.89360955090315,6.7932728852069,6.8394613523947,6.84708722143195,6.86585474983865
"Rabl2",7.83700654959055,7.80839059153107,7.67322191750634,7.63002287524552,7.79866215547838,7.86381916841642
"Cpne8",9.97398242314318,9.68558283782759,9.4204542978092,9.17869397516765,8.55314204057678,9.27524634054839
"Zcrb1",8.4966361339331,8.68461053079078,8.7130522273545,8.81757608716583,8.74111932562397,8.65691881140233
"Rnd1",11.493444504864,11.4643744927889,11.2989580680666,11.0347269958564,10.6256383404158,11.0101340988959
"Ccdc65",7.50268570238887,7.22641432871461,7.53966052827479,7.73733118063232,7.60504342662157,7.49607679090391
"Dnajc22",8.16350818737107,8.12610378462448,7.93240388764468,7.79984425923461,7.79027414636451,8.00746130115266
"Prpf40b",8.84692918118581,8.89513281734881,8.98908632978673,8.8527509046189,9.16713289381524,8.89188656869765
"Bcdin3d",5.07021609849717,4.83485672118227,5.15011668681309,5.19207946715598,5.24612047027969,5.02151969174447
"Smarcd1",9.87015584534626,9.8861682590459,9.86129651194072,9.6854684895383,9.76894095736902,9.74407026370903
"Prr13",11.9197532096371,12.0459429461133,11.9980454502877,12.0461254587324,11.824246367565,11.9199885407362
"Pcbp2",12.7208682229358,12.6921530167888,12.6494573525723,12.6281540027555,12.6311890078655,12.6867247726004
"Tarbp2",8.3188421724274,8.36041746309739,8.34146111753851,8.50018477254302,8.41330625301412,8.45491421300246
"Uhrf1bp1l",10.8352694016637,10.611291512464,10.8760183929734,10.8672183740785,10.9713538846329,10.7665481934462
"Tmem123",10.6187303876366,10.4463137405154,10.5657550271697,10.6673690998836,10.9402954651457,10.770599319421
"Yap1",12.4289302350586,12.4408983988652,12.5136854867909,12.4622443258968,12.5394159360321,12.4220589611355
"Endod1",10.3591216551932,10.1241449883404,9.80679193187982,9.9448850279889,9.21936512459536,10.0169664661791
"RGD1309534",8.94727905117852,8.84228214719472,8.73503738859635,8.70065043033228,8.53491017774985,8.77752351463134
"Taf1d",8.47380729288551,8.57758559544177,8.56463430728326,8.38360419771181,8.62188818796978,8.46380832972118
"Cep295",7.75128362282477,7.96781951512112,8.03663729937604,8.32908359372793,8.41603334630812,8.19547273961493
"Smco4",7.32912599007832,7.15619464959899,7.35689330428946,7.35219134870451,7.33784741280484,7.23078639630387
"Zfp846",8.37860659866684,8.32147854216888,8.34472726100417,8.4202599510937,8.45189684010309,8.44139370501209
"Mrpl4",10.3342812787472,10.3523958783664,10.3357042935519,9.93997555607942,9.75393597939327,9.8545900527413
"Slc44a2",11.2547945150804,11.2439057392894,11.2537301544241,11.1702121874209,11.6621262108412,11.4117891718919
"Carm1",11.5286044919557,11.5415947273766,11.6384662675193,11.5000718565955,11.6360795588306,11.4647090498598
"Yipf2",9.89120208445733,9.72684074867033,9.59775275437954,9.5590005163385,9.34378369306905,9.66266076688807
"Spc24",8.25328267162799,8.55789886311887,8.27988162834299,8.35113312105289,7.85072666171346,8.22663903041362
"Swsap1",7.46420898938539,7.35419979132732,7.35343388864018,7.40044304832686,7.38160737645207,7.44679571410565
"Anln",11.3033784910249,11.751400212829,11.5702966311053,11.478505756619,11.3115104344153,11.3521008163387
"Rp9",4.66756432365217,4.64269328275042,4.51235066229283,4.64422364439548,4.45534949434986,4.69256471028114
"Zbtb44",7.80702144120219,7.57574723142866,7.67633394351033,7.56877666226652,7.61342526122839,7.60615135455255
"St3gal4",9.22453940819671,9.01765052710232,9.11368592406424,9.0037603570868,8.70087444255659,8.85972644340698
"Siae",9.05648477593652,8.88908652383148,8.92894767979087,9.04227108602318,8.97375153645696,9.0518492813332
"Mpzl3",5.60729894113447,5.70406835515907,5.77312686264319,5.60086661892861,5.81174789132455,5.58886404063016
"Cep164",9.93822370998476,9.9397764391488,10.021055265501,10.1389401579494,10.1013554752909,10.038092625686
"Rnf214",9.14606180171184,9.03444167917049,9.12414381521493,9.14151929032828,9.30610858156614,9.18992186117344
"Cadm1",4.70092720025473,5.32975885138637,4.8779379029506,5.53858594266234,4.16980299093736,4.9915995896698
"Zw10",8.72348781336098,8.96060241846181,8.99864664463905,8.93112983155862,9.0477340951404,8.83283043462185
"Plet1",2.44819676716855,2.19721835022767,2.29843436692471,2.40599784584271,2.14121039224426,2.29787731081689
"Sdhd",10.282545488678,10.3589127936279,10.2922023402624,10.2329134957565,10.1523583152363,10.2211627063869
"Dixdc1",7.9404451826278,7.86463405870674,8.03076611161554,7.92218309368266,7.86943391272811,7.76758201225711
"Wdr61",9.5420475536182,9.45615978266083,9.48396306437922,9.470605796032,9.51174101839061,9.50631401097161
"Ube2q2",8.4799480972773,8.4235820653147,8.40741970554284,8.48380414674064,8.39503083044082,8.48376286434388
"Sin3a",10.2108976962071,10.2920689947295,10.2743574849575,10.0671214550306,9.99557180373615,10.0084724898942
"Commd4",9.13817140225013,9.02470631292823,8.89113484850565,8.8737552955007,8.78558575623626,9.019974534952
"Ppcdc",7.21613306700065,7.14136113144479,7.04289432131397,6.64660204200292,7.06897795716845,6.99364277749444
"Fam219b",9.91943622255983,9.89965282195628,9.92674570629402,10.0383075032419,10.1179265570305,10.0609158461003
"Stra6",-1.97495542800283,-1.97509807349177,-1.97163076635526,-1.97490830847296,-1.96162005589799,-1.97166016657752
"Glce",9.51352882772801,9.62630906738611,9.60570559210588,9.55077243790379,9.77159265378676,9.62539590129645
