"","WKY_Joint_5d_A","WKY_Joint_5d_B","WKY_Joint_5d_C","SHR_Joint_5d_A","SHR_Joint_5d_B","SHR_Joint_5d_C"
"LOC102548633",4.87733000787129,5.18290326666444,5.23224991274843,5.27382457031871,5.34463803618537,5.10709802777147
"LOC102548682",3.99529479323628,3.48609718545254,3.48743555099242,3.61351743551149,3.53708282077668,3.82856056649607
"Zfp28",6.94010227156177,7.09370930216329,6.99653621630903,7.06012668239809,7.07150844900583,7.08618713625546
"LOC102548694",2.07786997287002,2.10675664974702,2.07991890973436,2.18563075616507,2.13264947674719,2.17153451803029
"LOC102548695",4.16463656123528,4.08916762626212,4.19310726444065,5.79720624545035,5.74292257996944,5.70385924201795
"LOC102548728",4.9863058835622,5.36552415811572,5.2306008400182,5.46521793591534,5.70914254738908,5.53249442247297
"Parp10",6.85945518032938,7.55134326299961,7.69018359638061,7.08255915534122,6.89748196160465,6.50523618375682
"LOC102548800",0.528196201123389,0.584782944867444,0.54875390767434,0.528953298733802,0.556792885119131,0.550608757247543
"LOC102548917",6.82706752154794,7.02222046666839,6.8633973325306,6.86623985340784,6.93161494342267,6.96017405999283
"LOC102549059",2.37948125338842,2.38075501677713,2.48055095220162,2.64460678953153,2.53293739901632,2.48833927715508
"LOC102549061",3.17583916424099,2.83745016626984,2.91576736078827,3.02776650503121,2.94947621311719,3.07949866354134
"LOC102549173",4.46795812731506,4.23110706523714,4.140209159358,4.13294878622242,4.04056553277171,4.29608059641517
"LOC102549189",-1.49954112082189,-1.49934254938129,-1.48945210868006,-1.47882843802679,-1.47897478545409,-1.48889133816196
"LOC102549227",1.402632804733,1.45676719990855,1.37838510312548,1.34818570142247,1.37604462574166,1.41343006277736
"LOC102549344",1.79250078527235,1.82228889811228,1.84931917931753,1.85129309550238,1.85042138773977,1.80893290399586
"LOC102549391",0.559774887355285,0.560366356729076,0.589126145236326,0.589190199712362,0.588407068033029,0.55974311067855
"LOC102549397",4.14043498307099,4.11548812256624,4.14769526422905,4.25755303326328,3.94739324864527,4.08273942954384
"LOC102549471",7.25511735322667,6.85036419822757,6.9556193012914,6.68561157898278,6.64033421739889,6.76009437262655
"LOC102549491",3.63018112356417,3.63381266237652,3.5943420971192,3.65972436258125,3.72674877093927,3.73089136261141
"LOC102549506",3.64161312336266,3.87475665478952,3.71578754399651,3.8250263232414,3.8198006894508,3.86481085142568
"LOC102549509",-1.96754109503237,-1.96742589884747,-1.96168821052579,-1.9673934396939,-1.96747833944204,-1.9732311759821
"LOC102549542",9.3013332042185,9.03223159877469,9.08442469683855,9.50144206097804,9.53012117805351,9.59813932417382
"LOC102549615",10.4293194071236,9.95449810288712,10.3742443987328,9.97714499616416,10.2060012221732,9.90923746544127
"LOC102549694",7.31963772197292,6.55056180736483,6.83755157812207,6.43991806333969,6.63694926083873,6.63598184863602
"Samd11",8.50820363116878,8.95905639914,8.93345371019718,8.98598023032368,9.05089293422832,8.81861288723321
"LOC102549712",6.73578899366222,6.25226382834706,6.64374165326999,6.71677880028594,6.74327431285333,6.58031131430428
"LOC102549747",-0.0588998980751919,-0.0583410847051543,-0.0688592197536455,-0.00203183170921433,-0.0878493644657211,-0.0347018697239954
"Nat8f4",0.22215184530293,0.251909074652675,0.179894296303067,0.252072837962564,0.251645925394443,0.308995545353239
"LOC102549812",-0.936336544619663,-0.936300621432165,-0.920584514887588,-0.936290401156861,-0.936317041884638,-0.952037789659076
"LOC102549817",5.41230686819119,5.31973534465993,5.27243818269555,5.55056624934721,5.30188327086988,5.51980768383855
"LOC102549836",1.86179074748693,1.92025091311519,1.88041762365212,1.89178501974842,1.91970934317009,1.9163503881082
"LOC102549842",7.43289318720472,7.57236913881829,7.47988773997625,7.60553202366648,7.50116379083092,7.57609133028396
"LOC102550127",2.21108617880566,2.50458353253687,2.36304013782469,2.29620889737225,2.26770580963047,2.27675207134794
"Samd1",10.3851418868264,10.0696250827044,10.230202482059,9.98119877735269,10.0258053259293,10.0006830543474
"LOC102550203",3.01671666955757,3.14906253809007,3.1147776296915,3.15084153102698,3.14619848524918,3.1166319822704
"LOC102550241",-1.97165344256406,-1.96084887309651,-1.96905152882083,-1.97152031324185,-1.97159686073443,-1.9687582159976
"LOC102550277",4.22390909330501,4.54635448794234,4.42250411133256,4.45290078396656,4.22482811842031,4.30149213048456
"LOC102550291",4.12061211078928,4.25579684455854,4.13966283403182,4.04449685424936,4.21758201376516,4.17958107764936
"LOC102550306",-0.701415940662307,-0.643683704943045,-0.672365128961302,-0.671854467592329,-0.672251965476382,-0.672237910375729
"LOC102550330",0.803327438573071,0.8891107792209,0.883236658058517,0.833151175619207,0.888420604868456,0.823768341082301
"Kmt2b",10.2459732790528,10.4610895258102,10.2757804834215,10.3368692573252,10.364587400211,10.428479247778
"LOC102550385",8.16566502354342,8.25295292207041,8.18868327680168,8.24950211760086,8.30119538198614,8.29597444579874
"LOC102550396",0.39721842679774,0.426957269025454,0.362157585957287,0.455895674437493,0.426689890816509,0.491223044581312
"LOC102550397",7.20403286879368,7.75084275397737,7.54921881853992,7.65627521061353,7.60016963990159,7.55644141810316
"LOC102550424",-1.49209404125418,-1.47032516799237,-1.47607194173432,-1.49182581443114,-1.4919800410914,-1.49704059065024
"LOC102550438",3.92633286737225,3.60702188800012,3.59772356108467,3.58444346471417,3.55795785900599,3.7401544784616
"LOC102550455",2.76965632019521,3.09429376881809,2.90283399577191,2.97184378743103,2.85034275147992,2.94023431819021
"LOC102550456",7.5766905614028,8.3064888240794,7.93922448345506,7.78490447685397,6.63836702063454,7.21400095803029
"Fsbp",4.58012483202964,4.45370739574289,4.43058265374244,4.43950723250856,4.49734753567217,4.55476084423418
"LOC102550577",0.111003383727724,0.140520792463797,0.170266010178103,0.196792167345597,0.168475506096682,0.138129914638797
"LOC102550585",0,0,0,0,0,0
"LOC102550588",3.36103296622257,3.82784107946723,3.51333481143149,3.53346551686166,3.59434083744475,3.64500538856662
"LOC102550609",0,0,0,0,0,0
"LOC102550650",2.01038930758536,1.94083012759606,1.68396032562527,2.07808226622596,1.94066853067681,2.30102479041683
"LOC102550657",5.04152689264765,5.35838948123228,5.09477417236186,5.34287134439453,5.34345642390613,5.44834789872844
"LOC102550664",1.2346799683061,1.34072167788441,1.2761492848715,1.26380876215058,1.20697990454419,1.24694587157114
"LOC102550714",0.599337336214299,0.600394742083019,0.608162370201061,0.542314725989363,0.571572700650829,0.548647382267694
"LOC102550729",-1.04710895729801,-1.01829991390168,-1.02592813082233,-1.018152583706,-1.01853664792807,-1.02512092059456
"LOC102550773",-0.584524498450301,-0.613510824236719,-0.567090326316611,-0.583830015855239,-0.613530281710257,-0.630607483809647
"Scml1",0.285381044079673,0.285459384777628,0.23812942957357,0.28548167374481,0.285423574809775,0.332743409132373
"LOC102550845",-1.97165344256406,-1.96084887309651,-1.96905152882083,-1.97152031324185,-1.97159686073443,-1.9687582159976
"LOC102550851",8.3256925890278,7.82658475641286,7.99655505962684,7.77173333613405,7.91421613808569,7.92255835020336
"LOC102550890",0,0,0,0,0,0
"Ufsp1",5.06348807725931,5.02121079262295,5.04855020427544,5.08856816265156,5.23899979833734,5.15758321116015
"LOC102550922",-0.0510361292738793,-0.107893775975962,-0.0895789526688979,-0.107876448861689,-0.023259049702104,-0.0554537492379192
"Tigd4",-0.616034376168736,-0.615495688078247,-0.606841736659899,-0.615342462593051,-0.644961021054995,-0.639075037287615
"LOC102550986",0.156180660472794,0.156749199900825,0.153533884435799,0.213069408169648,0.156489346661032,0.18771042316635
"LOC102551014",3.38490269149973,3.5776070258152,3.55005153779998,3.66793022727154,3.53651083188976,3.53342385043814
"Crocc2",2.97217001705547,3.89625263747676,3.20264691751686,3.00709252267118,2.9442324505643,3.20722689636699
"LOC102551064",-1.01727154185782,-1.07295550576121,-1.05226740711748,-1.07287600271883,-1.04437296449995,-1.05147060030142
"Xrcc3",6.52280410186072,6.07789131667197,6.11361134572986,5.87135706015086,5.8816961794161,6.06326298331997
"LOC102551095",6.20520943639603,6.70187680827916,6.53298995655205,6.62019799001571,6.72759111540574,6.59444771849627
"LOC102551140",8.11630216583831,8.09476219636221,8.04094092043512,8.31420142492093,8.23260416278019,8.3379940545157
"LOC102551166",0,0,0,0,0,0
"LOC102551184",3.19068451547156,2.93559937270585,2.97397196602513,2.91049258002502,2.88199640210916,2.98541446913067
"Tctex1d4",-1.96109239742887,-1.97149441658262,-1.96904229304321,-1.97146568874592,-1.97154082890923,-1.96875437279011
"LOC102551257",5.32349219150849,5.77796514927478,5.45339698801009,5.50245327672089,5.62562651660346,5.66137157904372
"LOC102551309",0.495419752981632,0.581099587562,0.512206796863902,0.581522768533943,0.524768327184743,0.579198421267257
"LOC102551340",6.86361401658667,7.30516423760249,7.22485165104487,7.26539659532348,7.29436663515083,7.13941909128687
"LOC102551354",-1.96754109503237,-1.96742589884747,-1.96168821052579,-1.9673934396939,-1.96747833944204,-1.9732311759821
"LOC102551403",-0.637503472569699,-0.637461369844556,-0.632746931574153,-0.607809507528962,-0.579971726716956,-0.598626106755934
"LOC102551408",5.78562529281495,5.53857998867116,5.56641703663688,5.54184216158145,5.68033005660909,5.70677171320145
"LOC102551435",7.47398999065336,7.16921126026259,7.20857624970855,7.27801136624055,7.18626730997174,7.34516371385557
"LOC102551453",0,0,0,0,0,0
"LOC102551484",0.671164021759901,0.621408609103001,0.605761585422263,0.565760970524315,0.565322522284144,0.606066476413417
"LOC102551486",0.448235666364482,0.391017821453575,0.355611901790813,0.420825138984328,0.420391822257617,0.484623322739188
"LOC102551518",7.57990493469794,7.97721590051935,7.92411658061243,8.10055186654694,7.85706296181929,7.83325125117933
"LOC102551620",-1.96109239742887,-1.97149441658262,-1.96904229304321,-1.97146568874592,-1.97154082890923,-1.96875437279011
"LOC102551626",2.1183332224396,2.14700876371227,2.18698630918086,2.19796830785074,2.28657544941613,2.18795656252851
"Eml3",9.60024954937941,9.96802734904442,9.70428275368112,9.58880207762732,9.63353077247082,9.69102212057987
"LOC102551683",1.67434983399997,1.67598503665304,1.55410366799223,1.64783742383522,1.64695490987497,1.76845993418937
"LOC102551692",0,0,0,0,0,0
"Klln",-0.987314055512424,-0.956969730820843,-0.980150327052299,-0.987269686338153,-0.987295302870317,-0.979274060718569
"LOC102551714",4.060567226684,4.06740354651075,4.07737744907859,4.08697347422457,4.26600217589791,4.16309576258003
"Nkain2",-0.998265912848641,-1.05572133386084,-1.05711429215947,-1.05571223324602,-1.05573595481242,-1.02560342522449
"LOC102551737",-0.165685805308683,-0.136247487349087,-0.123354711228051,-0.136089853027751,-0.0550248766276337,-0.123169299928526
"LOC102551806",-1.97165344256406,-1.96084887309651,-1.96905152882083,-1.97152031324185,-1.97159686073443,-1.9687582159976
"LOC102551819",7.59574397877989,7.03121179331844,7.21114910843991,7.29453900828051,7.17507777463581,7.33713716906742
"LOC102551838",0,0,0,0,0,0
"Zfp174",7.0929503668498,7.4409289684055,7.49568394596634,7.47021708329065,7.43849240422296,7.22561046541812
"LOC102551882",-0.657941100244876,-0.572499434291153,-0.653625922835357,-0.657887768351263,-0.657918560397679,-0.619497508807129
"LOC102551899",1.66629268784972,1.66788640005071,1.67863439836568,1.74626139343252,1.76829426588892,1.74573297524525
"LOC102551929",0.152331897004028,0.126429062714799,0.118592631846236,0.0982327584309185,0.0978142278681289,0.118811341162702
"LOC102551936",-0.0728523299501387,-0.183244640950699,-0.171139697790226,-0.21401067981243,-0.214057014539241,-0.170942634836029
"LOC102551980",6.13114388241304,6.54118481568249,6.59405036888309,6.36644248528245,6.27202835537402,6.06134940049291
"LOC102552000",7.73856169556633,8.12042515447033,8.03755311162873,7.98216171031319,7.96234157388917,7.86419195549077
"LOC102552016",-1.96754109503237,-1.96742589884747,-1.96168821052579,-1.9673934396939,-1.96747833944204,-1.9732311759821
"LOC102552047",4.63645125390058,4.71034969296051,4.66701458436199,4.66276035545047,4.58736128956962,4.63144671157861
"LOC102552055",1.11751069083339,1.1466680248425,1.18028415931662,1.25231499865534,1.14616509391921,1.1510452448086
"LOC102552069",-1.97165344256406,-1.96084887309651,-1.96905152882083,-1.97152031324185,-1.97159686073443,-1.9687582159976
"LOC102552073",-0.257846274034209,-0.199607650550249,-0.228483215321187,-0.257776310414933,-0.2578167047823,-0.258040254569658
"LOC102552101",2.11122993274387,2.27297045924454,2.28242958747605,2.2489924239237,2.27150375220724,2.16991869658363
"LOC102552166",6.77021438607639,7.00158723889468,6.91160204274695,7.1333708891264,7.07000887797003,7.0759886532868
"LOC102552169",0.852197303855138,0.852328521027148,0.77887572056417,0.85236584616278,0.942964714777547,0.971052472347137
"LOC102552170",0.0486453893097898,0.0487123017832695,0.0696392438196469,0.078583718189515,0.0486817154799655,0.0426723185616231
"Tgm7",6.14222716370411,6.30681271450088,6.18916867474484,6.21424212580213,6.14056772135294,6.21275618793519
"LOC102552204",8.01061015942239,6.96060274395652,7.36911330125793,7.22687876716637,7.10185733858348,7.28086120330645
"LOC102552286",-1.96748674635044,-1.96736539632651,-1.97382348971288,-1.96733120318839,-1.96742063832443,-1.960978502382
"LOC102552348",-1.97165344256406,-1.96084887309651,-1.96905152882083,-1.97152031324185,-1.97159686073443,-1.9687582159976
"LOC102552360",0.493936754100352,0.579552571888796,0.543254915793296,0.57997542177935,0.523263937021423,0.545109426601665
"LOC102552367",-1.06467764751266,-1.06464757889197,-1.0437530609055,-1.03566200787738,-1.0084147495155,-1.04294793099326
"Zfp446",7.10570701738362,7.49605446954822,7.35843452101147,7.36272520976746,7.43036224113277,7.33898994790457
"LOC102552482",2.10431724710688,2.07915553280216,2.19460174119802,2.10700279205245,2.10545308264573,2.00336258610559
"Pcdhgb6",6.48598694945243,6.29581136201222,6.40400463984759,6.66496256151212,6.50004790898345,6.56939975113252
"LOC102552527",6.64527879686353,6.84528848644544,6.6711358055045,6.58872267198229,6.92040010874021,6.82870922651124
"LOC102552540",-0.765828820534946,-0.648741513156225,-0.736604753842177,-0.76577405926593,-0.765805674875666,-0.736470280074207
"LOC102552549",-0.621381686080378,-0.56331684883193,-0.575077957150739,-0.62132728116347,-0.621358692702587,-0.638614297238445
"LOC102552659",5.72109965263716,5.6445720444772,5.68062871754939,5.26293993182085,5.55817438400897,5.41276428892271
"LOC102552663",1.27893255224612,1.33436949091092,1.26702217131793,1.2803632980833,1.30695606742485,1.33328853301467
"LOC102552675",0.56833211356484,0.433084963750611,0.441420733083212,0.402501220720773,0.432807706727228,0.476942269298514
"Pcdhgb4",7.13008571457615,7.4311191684988,7.3848697264558,7.24871878522937,7.27406691846564,7.15712556692918
"LOC102552729",2.05535384464622,2.15915047579137,2.14940663784864,2.20670462363968,2.18118283785251,2.15178925311625
"LOC102552731",1.154412560059,1.15505008088484,1.10850902451119,1.15523140848028,1.15475870435283,1.20121735237729
"Ac1576",3.30051921745933,3.12945175703871,2.79001879252298,3.27942712119406,3.06132010077781,3.59534030571197
"LOC102552784",-1.96748674635044,-1.96736539632651,-1.97382348971288,-1.96733120318839,-1.96742063832443,-1.960978502382
"LOC102552805",3.08464258882396,3.23471179976793,3.16446756499272,3.08976267074256,3.15241928477171,3.11630060706036
"LOC102552823",4.02685768293984,4.18900262160664,4.1887174606591,4.29628526965818,3.97217819018337,4.05344442153492
"Mc1r",-0.622885149160277,-0.593339163875811,-0.617812947998889,-0.593185473764119,-0.593586122377137,-0.583685006589783
"LOC102552860",1.52813680286879,1.56250690292134,1.35266396456989,1.65790867358457,1.52826740876206,1.78574592949849
"LOC102552880",3.12317305314564,3.12446562799384,3.09233545604449,3.12483284798974,3.12387514872067,3.15583788288046
"LOC102552889",1.38791322396713,1.44485036787906,1.43543310502618,1.47218202590509,1.38827260714366,1.41117600742129
"LOC102552895",9.70607886266556,11.0890180007136,10.5103790500995,10.1816509133153,10.188459476656,10.0722245765757
"LOC102552920",7.0265773148297,7.10531262436951,7.07595249448534,6.94408414759385,6.87942474208431,6.90174691995334
"LOC102552988",-1.49222296760769,-1.49200757037673,-1.4979228198584,-1.4697552123938,-1.49210562535025,-1.47512286800583
"LOC102553001",4.4795693236068,5.10373542220116,4.80164223729961,4.71516537255151,4.72239351365885,4.70878957870954
"Zscan22",9.66425547504783,9.27150993841853,9.45604763525253,9.29542687199396,9.34781777216872,9.333457393562
"LOC102553014",2.11958318202613,2.0027630559803,1.98833339233356,1.92114844954198,1.92023897511193,1.99353343899661
"LOC102553031",-1.97166970264023,-1.97156529502592,-1.96905415639174,-1.96077910432436,-1.97161282435493,-1.96875930678098
"LOC102553032",-1.47021298245228,-1.49196323342232,-1.4978176470436,-1.49190316454063,-1.49206027994156,-1.47525218313479
"LOC102553065",-0.776202456250379,-0.776160239529365,-0.747226865110083,-0.776148229188555,-0.660130199228137,-0.747093696988135
"LOC102553085",-1.97165344256406,-1.96084887309651,-1.96905152882083,-1.97152031324185,-1.97159686073443,-1.9687582159976
"LOC102553088",2.53250827151069,2.53345793217256,2.776373133284,2.70722403453738,2.6232015754749,2.42182277356376
"LOC102553099",3.75750587573415,3.91862926524815,3.76697140875367,3.75919023483914,3.75821862535436,3.82980059183423
"Mettl21a",6.35647025563613,6.49434420947295,6.37158910926933,6.37274117423248,6.33321692723041,6.40679717401666
"LOC102553140",2.78840196033485,2.94924533593225,2.80291260034531,2.74084640892734,2.86108774095851,2.86687812273117
"LOC102553158",0.436847255123059,0.436934457321914,0.479712770094087,0.466777489423205,0.466342616203229,0.423738138941617
"LOC102553193",4.63137752070416,4.9293825335522,4.91054220154438,5.05464690677082,4.97063083566917,4.88247669680379
"LOC102553270",1.69540270541617,1.78324342302813,1.83993439334479,1.83743940225035,1.97679223195928,1.80650448798218
"LOC102553278",5.32230027366819,5.48729636781771,5.5516829956908,5.7085911941996,5.45112268298132,5.43297226364261
"LOC102553382",4.52585209624794,4.10410890090505,4.30850309375731,4.17946309328493,4.06223462246649,4.1273262626949
"LOC102553405",0.884984905053805,0.885103127451133,0.87424496408913,0.885136763007573,0.970558979681193,0.938646923507723
"Bhmg1",0.72183568733848,0.75156091004931,0.740787790537214,0.80826181063924,0.751284310667772,0.775683568810186
"LOC102553456",-0.498219307607519,-0.498173225024243,-0.499779007981489,-0.498160113576371,-0.498194289861303,-0.496594460053229
"LOC102553500",-1.49955910316149,-1.45838180347224,-1.48945477658508,-1.4993041933373,-1.49945076291004,-1.48889315485546
"Peg10",8.71466245830985,9.16413409860331,8.82036340226079,9.27061601226969,9.30632758388691,9.40750667427409
"LOC102553611",-1.48372938191429,-1.48350424164163,-1.48388819044772,-1.4834408032327,-1.4836067319261,-1.48325238890964
"LOC102553620",2.26918022471868,2.04910483310118,1.92186757683066,2.04934548504517,2.01620961166672,2.27005250043521
"LOC102553656",-0.548584569431797,-0.577663373673824,-0.596464934815584,-0.547886592562589,-0.577683438731441,-0.529444052384241
"LOC102553659",-0.984217461419326,-0.984182873640346,-0.977021161739057,-0.953730564710601,-0.98419868379859,-0.976143630045375
"LOC102553670",4.98244376581277,5.11120126360342,4.88724642156867,4.85582615509395,4.98724969317247,5.08111401727263
"LOC102553671",3.18122426858935,3.13165063710013,3.11140115281591,3.28206979720512,3.30120474742361,3.3366735723432
"LOC102553715",4.51602165410802,6.27038594855036,5.23650576899846,4.66921414478097,5.50861867848086,5.24561444396165
"LOC102553743",1.48935844125334,1.46045320082784,1.53409673192806,1.49022060363294,1.59808859574656,1.48496368880227
"LOC102553760",6.10280503762141,6.05914041509222,6.11145597405518,5.78306025735675,5.79399340699631,5.75804358447817
"Znf768",8.97365683468738,9.03366584613173,9.01816081486876,9.00310290160485,9.04920115940078,9.01165255604361
"LOC102553814",2.17748754753271,2.09675574978843,2.16595567881723,2.279821455587,2.30005795975316,2.26110567751342
"LOC102553828",2.6031304291979,2.6036471578957,2.53847137732967,3.05023677266453,2.93718424233505,3.05862792371692
"Hoxd11",4.58883098674017,4.09038312204943,4.02955310517204,3.7189220834031,3.90993755173436,4.12448376679149
"LOC102553845",-0.728121004199959,-0.643095623212368,-0.69962424961175,-0.728070267112573,-0.698960491362844,-0.699499443332123
"LOC102553866",6.46798445547013,6.44962125534493,6.43726391188451,6.30632727694663,6.55377225758158,6.45158871078714
"LOC102553868",0,0,0,0,0,0
"LOC102553881",6.2777699338016,6.2396932225385,6.35621727375668,6.30864872275921,6.2338796078189,6.17377846970242
"LOC102553962",6.57877951682138,6.624411940187,6.5515441466584,6.415090163767,6.59903892593801,6.55711612669829
"LOC102554024",-1.97162733949945,-1.97152434953511,-1.9690473072226,-1.9714953297627,-1.96096051782674,-1.9687564610894
"LOC102554031",3.12813228781811,3.13147252986316,3.06337944955362,3.00256503526251,3.15368732791741,3.14454914087698
"LOC102554034",8.15091889718811,8.54037521856898,8.51912510124631,8.4835835965296,8.43249752591442,8.28456251785424
"LOC102554045",-0.279016768311464,-0.307968971163495,-0.254283544093474,-0.27831011892738,-0.278718060765808,-0.3177234154906
"LOC102554047",0.551796001305858,0.610144303522361,0.523886216765393,0.610445892449523,0.581248697199498,0.652931230473227
"LOC102554096",3.9984830943542,4.91829871865856,4.21172286240082,3.86568322989518,3.92423415351062,4.14162673580847
"LOC102554161",1.49770423068412,1.39143065019198,1.48232565817408,1.47479567493068,1.44682483529754,1.42305203737808
"LOC102554194",6.21865311687996,6.72575750993751,6.46239174484451,6.69517807492347,6.87335168582613,6.79407844893903
"LOC102554207",-1.96748674635044,-1.96736539632651,-1.97382348971288,-1.96733120318839,-1.96742063832443,-1.960978502382
"LOC102554234",0,0,0,0,0,0
"LOC102554302",6.91275707834357,7.15439127358982,7.06930538331941,7.07763397905385,7.3515299062066,7.17885073527751
"LOC102554315",6.52795439674631,6.67218396154667,6.59297704193391,6.59675247492051,6.55841521474562,6.58467598204565
"LOC102554323",1.02921097438565,1.05796035049195,1.01279219066517,0.972128258523308,1.00140067597921,1.01755793902489
"LOC102554371",-1.97166970264023,-1.97156529502592,-1.96905415639174,-1.96077910432436,-1.97161282435493,-1.96875930678098
"LOC102554398",5.39995066173769,5.46710961110602,5.4782721409603,5.52483701431898,5.44869973059285,5.44202636791747
"LOC102554431",-1.47021298245228,-1.49196323342232,-1.4978176470436,-1.49190316454063,-1.49206027994156,-1.47525218313479
"LOC102554479",-1.02488980293844,-1.05310368964568,-1.03210841175836,-1.02422572690387,-1.02460910253488,-1.03130574925308
"LOC102554500",-0.279586415799948,-0.279533067437017,-0.210715452461419,-0.249737663809086,-0.27955745358955,-0.333491847856381
"LOC102554501",-1.97166970264023,-1.97156529502592,-1.96905415639174,-1.96077910432436,-1.97161282435493,-1.96875930678098
"LOC102554525",4.95650578444447,5.34430528230785,5.05995984764627,5.39494646866846,5.35654078563505,5.46618931288165
"Tmem265",4.94748516340562,4.88396594299676,4.93668142553998,4.79211218662597,4.72700817293358,4.73860430744099
"LOC102554594",1.52747370697581,1.46004840336747,1.26261389898167,1.46011599913318,1.45993976383447,1.69117503767379
"LOC102554600",1.46050163515068,1.51460840881905,1.46603901961295,1.43478160197068,1.46135195383432,1.46958278027441
"LOC102554605",5.72051788388173,6.30292281014605,6.14583313965724,6.28896107479029,6.30233807678395,6.16153678314377
"LOC102554620",0.788552786305041,0.922438310728456,0.797572567966742,0.759665273377747,0.788882815078363,0.832197024778062
"LOC102554622",6.22018838994464,5.81273491812582,6.04004685912095,6.29484486296393,6.46387995763333,6.35577720521292
"LOC102554639",6.33237241431618,5.65649667144635,5.88053867977243,6.57907268477308,6.4258517619515,6.61635808647112
"Pasd1",0.873411686300841,0.84733071077179,0.907426963010319,0.818949654056017,0.789183684847085,0.757010904977547
"LOC102554658",1.16366350791893,1.16430274080996,1.24310695573656,1.24772688808828,1.21977301690286,1.15462612112345
"LOC102554659",0,0,0,0,0,0
"LOC102554737",0.40347479284476,0.572974375790008,0.477814603360537,0.464308576105917,0.403526809659708,0.44432767383966
"LOC102554746",0,0,0,0,0,0
"LOC102554748",-0.984877431490922,-0.984843901178062,-0.946304635232318,-0.954849440867106,-0.984859228238633,-1.00841036565504
"LOC102554838",-1.47067656432087,-1.49185008512178,-1.47616821294926,-1.49179160902797,-1.49194455835322,-1.49696319546266
"Rcor1",10.2639185850164,10.3098236853157,10.2474181221841,10.2857372422872,10.2609153915018,10.3127793298765
"LOC102554898",3.99923789386653,4.10765576498251,4.04089423317981,3.91171547190649,3.86660593761033,3.90171330100311
"LOC102554913",1.33367069437249,1.27474493317883,1.39015870857633,1.33514815265181,1.33429539590331,1.24877087947689
"LOC102554988",0,0,0,0,0,0
"LOC102555033",4.5957454772291,4.71721264844608,4.68335515893884,4.79646020946642,4.65836350632463,4.70053576179427
"LOC102555038",2.7107062038895,2.56193672796527,2.55490823295571,2.69208324130275,2.73569998032449,2.79530484378529
"Poln",3.09943717392991,3.06087609563439,3.09974215682646,3.10558550098707,3.03649083118087,3.05145264403965
"LOC102555083",4.71531831079469,4.86422629853031,4.7689511950234,4.71050916804692,4.79276560414782,4.77245849573647
"LOC102555167",9.65400798984378,10.7797571537878,10.3565173141016,9.91338282772032,10.7485627924425,10.1913380677956
"Tmppe",7.07002314290156,7.05423049637173,7.04233732727952,6.88331984390543,6.75487346179844,6.83888614520906
"LOC102555183",10.1298975353694,10.2622316350407,10.1023671010118,10.1916059451837,10.1878928422291,10.2834468778997
"LOC102555189",0.667448984631314,0.724066873576193,0.695003341395215,0.724492427197725,0.667774156417891,0.696887879516347
"LOC102555217",3.28877824875235,3.73038781530745,3.46043866056273,3.54020256793796,3.47529513551221,3.55689322319225
"Zfp853",6.16717958072482,7.02367577019833,6.86060096421877,7.24195136467048,7.29156691356001,7.00158585035805
"LOC102555289",5.73710269971789,5.74055697772044,5.6214916755381,5.51616613664705,5.63330727824084,5.69207487062501
"Wdr90",8.56233152022595,8.12545952463228,8.34619104236554,7.94516904211119,7.97786754554714,7.95922277389274
"LOC102555303",0,0,0,0,0,0
"LOC102555319",6.17660322343181,6.50840498994531,6.3404342143248,6.35603783946662,6.4247637548056,6.39247068949987
"LOC102555324",0.15959066946472,0.159663078202605,0.242176949474595,0.159683679967426,0.24466756733415,0.119625548009855
"LOC102555330",0.7339007521056,0.763113107717792,0.792342638219152,0.704928810488709,0.734228149416023,0.675742771644911
"LOC102555341",6.51534612115486,5.73163694300948,6.16684928143925,5.44761991530078,5.52536827228258,5.4431363444346
"LOC102555377",6.46320124188137,6.48957607134022,6.35751850992331,6.60413230440691,6.7189998491725,6.7804362234772
"LOC102555392",0,0,0,0,0,0
"LOC102555439",5.09332276592731,5.18838197367224,5.0519737850646,5.03268207275061,5.18610156841622,5.19827040531859
"LOC102555453",3.42237169833055,3.57058454609045,3.46093642168797,3.42844453812644,3.1685189640945,3.334023451633
"LOC102555457",4.97443859287528,5.16546976856291,5.05495698741326,5.47852925117257,5.35649313581202,5.43250838679813
"LOC102555469",4.53432253818284,4.9754129486066,4.86786794376602,4.63782525369802,4.63114398145538,4.52148441720541
"LOC102555474",3.26171205938518,3.55550163321595,3.57229417526853,3.65498990429089,3.51089075394961,3.41925300015228
"LOC102555503",0.935737134307577,0.936355704404248,0.903703244251779,0.906669916226304,0.9065814348554,0.938968850644986
"LOC102555622",4.416394823505,4.34447196933367,4.51365967274311,4.6214416498578,4.54962711525546,4.45230810623286
"LOC102555634",2.66882282872436,2.88063145204845,2.71598485657736,2.62611456149816,2.49026613792504,2.61693263352064
"LOC102555635",6.81533898822998,7.1268185753938,6.94664063395268,7.13571995573137,7.13953304683883,7.16206464914431
"LOC102555637",4.17519025740963,3.90739745429396,4.17362887070971,3.71358052750068,3.9053126526753,3.67711157523008
"LOC102555644",5.67407979271122,5.79093681895333,5.6318193378473,5.69857392380262,5.75791344169357,5.82893265073307
"LOC102555672",5.74276387577977,6.0891047661348,6.1384892401755,6.09286918841421,5.95487660917007,5.80131797957392
