"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RGD1562747",207.011397619683,0.684257787843596,0.259930617250446,6.83886770921708,0.00891953579844093,0.082657540690225
"Rnft1",1331.40992467789,-0.520847741737566,0.198651424862711,6.83542960959402,0.00893671975302969,0.0827615367655491
"Mcm2",1847.33976010706,-1.00822567972239,0.381918674953239,6.82659539168202,0.00898102963520539,0.0830795407417325
"Pyroxd2",307.230942103612,1.31393457004106,0.492317980832793,6.82619808086456,0.00898302770878407,0.0830795407417325
"Rin1",236.176658482574,0.861275844479654,0.324170086260287,6.82492059905329,0.00898945524155036,0.0830836335973383
"Dagla",389.402592654763,-0.595344430816777,0.227174668429685,6.81707275985561,0.00902904437641885,0.0833940080062851
"Rerg",223.690512223586,2.32423641973819,0.845984297436098,6.8154682719682,0.00903716031551757,0.083413470412244
"Clec11a",2737.9501289072,0.867540975035667,0.324322996397309,6.7922885887299,0.00915524652001835,0.0844472639142157
"Tspan2",252.878124540428,-0.805342302501077,0.306222018776324,6.7899784241957,0.00916710164052393,0.0845004681100619
"Trim5",703.795194129568,0.740931368747117,0.283242540032063,6.77371890522353,0.00925098689229718,0.0852171201319638
"Parp4",1170.65010125396,0.660963538351539,0.252479663624175,6.7718591153387,0.00926063179271716,0.0852493969141244
"Itgal",7.75135558400645,-5.47911264714629,1.9235811664541,6.76774710987172,0.00928199329375127,0.0853894174313156
"Ticam1",803.276858701066,0.570666453215547,0.218792995917817,6.75977868408204,0.00932353232368496,0.0857147521307249
"Papss1",1197.57272894745,-0.410855328441624,0.157825045760825,6.74989279387893,0.00937533176916109,0.0861339216541988
"Ndn",960.835691195748,-0.65959286799905,0.252268993884616,6.74579729967671,0.00939687733974208,0.0862542868487839
"Tmem201",578.956522489539,-0.547460175460522,0.209817504654798,6.74504134269296,0.00940085981862916,0.0862542868487839
"Ctss",12.1851281201185,-5.97089343894048,1.92424488881442,6.74250590859354,0.00941422943987789,0.0863199029619451
"Rnf150",214.220124214788,-0.845537656928839,0.323775240433349,6.7411560095635,0.00942135554855146,0.0863282229207863
"LOC102554525",53.8268751641027,1.54678245903316,0.581621794492374,6.7397200116761,0.00942894223793133,0.0863407494373105
"Tcf7l1",1212.07525532278,-0.642093225212431,0.245940267894128,6.73592451562131,0.0094490248134662,0.0864676087412906
"Snx33",2244.97291279592,0.617252315744006,0.236406254844713,6.73254921556935,0.00946692087123222,0.0865641960928706
"Septin6",277.398653599578,-1.01794293814017,0.381670985551186,6.73158282335368,0.00947205113564835,0.0865641960928706
"Vrk3",591.415066128569,0.714846572398861,0.27405764798428,6.72831780936893,0.00948940511615924,0.0866657380411332
"Donson",242.554982099635,-1.20419339014846,0.458359942987024,6.72630351533827,0.00950012759666732,0.0867066214969991
"Mxi1",563.151309853064,0.654455981415448,0.25093651486956,6.72403277929006,0.00951223005149528,0.0867069516359537
"C4bpa",50.222442928315,3.10304618484445,1.05389629577401,6.72374724945112,0.00951375297153387,0.0867069516359537
"LOC100911319",5442.95658672964,-0.685178025122293,0.263034511090014,6.72278225715552,0.00951890176438506,0.0867069516359537
"Slc38a1",2484.04575661615,0.810223303335884,0.310183339739565,6.71840757038711,0.00954227908019939,0.0868628971746413
"Enc1",1152.25400980401,0.935882435735471,0.349476612361058,6.7139619828029,0.00956609553125296,0.0869587957996938
"Meis3",326.6463831127,0.676383914827973,0.259820189434061,6.71308930964213,0.00957077786959861,0.0869587957996938
"Laptm4b",755.904356691543,-0.458721470124178,0.176736519061564,6.71274380348051,0.00957263233583189,0.0869587957996938
"Mkx",66.8435285154089,-1.74188239045937,0.634759564373589,6.71176824314789,0.00957787053578244,0.0869587957996938
"Elf4",583.326137185475,-0.452084340529418,0.174217553053528,6.70976152194871,0.00958865471356432,0.0869998070154901
"Gnptg",416.936316215124,0.550899267608183,0.212299831614375,6.70035952109832,0.00963934726541307,0.0873736121937588
"Atp2b1",1717.3577607461,0.429162378154968,0.165328565230765,6.69944679665238,0.00964428297962581,0.0873736121937588
"Abracl",507.821241882594,-0.870029497704474,0.332889441046223,6.69862381904075,0.00964873559235213,0.0873736121937588
"Fcer1g",24.9027880284514,-3.38915951747249,1.16184389633831,6.6964135781939,0.00966070423837383,0.0874169021470498
"Tmem168",634.724145883337,-0.488989316631691,0.188607747726861,6.69541614310408,0.00966611041605831,0.0874169021470498
"RGD1565616",723.764396604575,-0.585434541969292,0.225495190500725,6.68939384298935,0.00969881768615549,0.0876555905724026
"Zc2hc1a",1621.47741141931,0.67428382308846,0.259739736774268,6.6794795609005,0.00975290962524481,0.0880871121780406
"Hspa12a",215.3521850457,0.565746151686476,0.218517591070975,6.67373491217461,0.00978439355920121,0.0883140126065222
"Ccdc189",53.9568153773101,1.09544239236524,0.421681080638339,6.66664563291705,0.0098233904457713,0.0886083860742022
"Plod1",6483.70091693605,0.567993808292523,0.218592751501117,6.66471548218321,0.00983403542760286,0.08864680506882
"LOC102552659",63.0276191766533,-1.37382339519576,0.528455609528698,6.66168712452487,0.00985076096350962,0.0887399504837382
"Rps24",8657.44078873148,-0.391240073775674,0.151379738329002,6.65884201731285,0.00986650097105446,0.0888020921776098
"Pcdhb2",94.7805676507413,1.41393971526803,0.53767862352625,6.65812839740335,0.00987045297724044,0.0888020921776098
"Ddc",3.77475220475033,-5.35911405616174,2.01395190014364,6.65334038041273,0.00989701086556852,NA
"Mrtfa",2252.71111868605,-0.57634499406121,0.221675162382518,6.65157920160006,0.00990679808034647,0.0890713542431151
"RGD1563667",8.71477990248161,2.58528223192474,0.994164142864714,6.6466782795758,0.00993408570141748,0.0892588852472993
"Negr1",11.3407718680659,-2.34088844032412,0.899395033996461,6.63605032416687,0.00999352557854805,0.0896820517316633
"Rrp8",227.822907347511,-0.891499967875091,0.34369165823457,6.63594744723849,0.0099941027250312,0.0896820517316633
"Sorbs2",1421.89288024514,0.632900616082071,0.244460341977896,6.63132162146732,0.0100200892532793,0.0897748400107487
"Wasf1",279.588022060542,-0.822563564711475,0.317217869310884,6.63004494308063,0.010027273444107,0.0897748400107487
