"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tyrp1",11.1655008199834,0.458797791548861,0.786230248982585,0.325115654372915,0.568549421658402,0.88058180562172
"Mrpl57",328.242963585547,-0.107268115635724,0.188238939202512,0.32478949935264,0.568743448405413,0.880757965228861
"Ralgds",638.504671063519,-0.146217553250235,0.254750942076598,0.324711880023955,0.568789642471548,0.880757965228861
"Pheta1",209.640689178573,-0.0996705818188827,0.174935699349695,0.324610283617737,0.568850117215669,0.880757965228861
"Nfe2l2",3950.86904448584,-0.0994641899373267,0.174520196454363,0.324383204834234,0.568985330041272,0.880786812458521
"Marchf6",1416.24499449854,0.102746435148351,0.180005236718722,0.32436967011698,0.568993391194106,0.880786812458521
"Gnptg",461.932510281943,-0.139066250942659,0.243467310724278,0.324154292548741,0.569121698070376,0.880863361103505
"RGD1565498",195.287966453368,0.131298101436314,0.230431639992869,0.324077439368345,0.569167495478469,0.880863361103505
"LOC108351838",1.80340378360602,-0.923631815928512,1.68763683084179,0.32402774301444,0.569197113750505,NA
"Cep112",102.939010339197,0.145368542908344,0.255351743182491,0.323346809206505,0.569603243146447,0.881116871430292
"Fam208a",350.3302195563,-0.129997926004987,0.228536101448164,0.323330755009671,0.569612825178643,0.881116871430292
"Fkrp",790.13642776733,0.106364807530428,0.186912017451674,0.323304727872681,0.569628360281755,0.881116871430292
"Nxn",1928.15541192719,0.146480958449802,0.256558530487709,0.323276864788667,0.569644992143855,0.881116871430292
"Gpr146",99.8188641815841,-0.40749937447027,0.657764804861482,0.323142987492631,0.569724918591715,0.881116871430292
"Actr3b",11.0692154288426,0.393421175030374,0.69173589756678,0.323045489593426,0.569783139864592,0.881116871430292
"Efcab12",2.04506281284069,2.24508001701977,2.94069342021164,0.323040287711649,0.56978624651639,NA
"Camk2d",2767.73835340653,0.0984950933877067,0.172856432359734,0.322981912927844,0.569821111194402,0.881116871430292
"Tlk2",868.016473288766,0.110069143264436,0.19326105548718,0.322910713567566,0.569863641067983,0.881116871430292
"Ubxn7",29.6399270327591,0.25719170930704,0.451762012062597,0.322795490710845,0.569932480862334,0.881116871430292
"LOC103689949",14.3354982261229,0.322549434417761,0.567500273650424,0.322758227943126,0.569954746947975,0.881116871430292
"Exoc6",46.6858626012064,0.186918774546947,0.32929966747562,0.322165894463303,0.57030891986124,0.881567971606574
"Wdfy2",378.192135596987,0.112546864589362,0.19828966734121,0.321972441345288,0.57042468420096,0.881598151148654
"Ppp2r1b",468.193544117238,-0.0945204525595402,0.166484150144863,0.321801986174123,0.570526724440278,0.881598151148654
"Lsmem2",6.51349863781793,0.598590909190947,1.02049680815969,0.321697865817992,0.570589071987946,0.881598151148654
"Pdpk1",1162.04950659291,0.133415541808276,0.234321338399927,0.321564549443849,0.570668921660986,0.881598151148654
"Cox18",172.695102921377,0.108870641650013,0.191940293904725,0.321467619097632,0.570726991704133,0.881598151148654
"Vps26c",1006.96488650516,0.0700741486366553,0.123577797940449,0.321453243843024,0.570735604766737,0.881598151148654
"NEWGENE_1308105",543.828423377002,-0.129424648973508,0.228204187039096,0.321404028224606,0.570765094672765,0.881598151148654
"Dus3l",344.114530472278,0.123661749587355,0.217301194319626,0.32116851203547,0.570906256844058,0.881719826027437
"Rsph3",32.9126573393202,-0.215379704534552,0.380280847445993,0.320808800542927,0.571121990427357,0.881956631414974
"Ss18",2098.44388677842,0.0850168983302631,0.150129611300556,0.320554056062264,0.571274867679427,0.882016138470936
"Cnep1r1",468.571441955784,-0.0803502863984111,0.141915485312048,0.320467373880767,0.571326905680489,0.882016138470936
"Eif2ak1",815.812424534862,-0.074864784236682,0.132253892458224,0.320285057182161,0.57143638638277,0.882016138470936
"Shprh",329.970901735007,0.152204306657272,0.268323892837785,0.320123582487341,0.571533385875848,0.882016138470936
"Dcaf1",690.757786590459,0.12038112803181,0.212301738238843,0.320104862191585,0.57154463343709,0.882016138470936
"Igflr1",7.86903319154622,0.510862788703637,0.902342152817041,0.320010762255883,0.571601177304175,0.882016138470936
"Dpyd",1.806944473336,-0.933125329915469,1.7184164051441,0.319918142503241,0.571656842458863,NA
"Phf3",1119.12261223571,0.0892880013460354,0.157681840923675,0.319885091807976,0.571676708745375,0.882016138470936
"Tkfc",352.578506336549,-0.101174616618325,0.178868811261689,0.319839353729641,0.571704203465643,0.882016138470936
"Mtbp",192.064181746125,-0.114373243204052,0.202067238508078,0.319794723116814,0.57173103495192,0.882016138470936
"Ccdc112",252.727298126455,0.143363490060143,0.253456905393882,0.31970562425694,0.571784607703298,0.882016138470936
"Cep131",386.370141734918,0.0897838406626204,0.158799500474656,0.31958213271826,0.571858876140972,0.882034431572668
"Sec62",3360.60742230727,0.0617935166433522,0.109319733489126,0.319299487784775,0.572028931527988,0.882138391114887
"Rhobtb3",679.902482731915,0.16168366065958,0.284611224544537,0.319262635653914,0.572051111198467,0.882138391114887
"Tigd3",10.4948579614564,0.386287570267109,0.682080872553169,0.319107485180687,0.572144507943574,0.882162461451995
"Wdr76",135.551845867946,-0.116915181134248,0.206940282749038,0.319029345164793,0.572191557640306,0.882162461451995
"Phf23",1229.50906372087,-0.0642778555436017,0.113818083441483,0.3189049487668,0.572266474930576,0.882181728860584
"Thoc5",786.567902437586,-0.0793716412143648,0.140576505646614,0.318751609832489,0.572358849283993,0.882227900199659
"Pkn2",1168.73749036603,0.112381017783261,0.198961551948201,0.318587260503108,0.57245788905162,0.882284334347496
"Nos1",0.337122550187363,1.74969201712814,4.03941512669166,0.3183133838532,0.572623006751457,NA
"Dhh",0.337122550187363,1.74969201712814,4.03941512669166,0.3183133838532,0.572623006751457,NA
"Dnah12",0.337122550187363,1.74969201712814,4.03941512669166,0.3183133838532,0.572623006751457,NA
"Khdc3",0.337122550187363,1.74969201712814,4.03941512669166,0.3183133838532,0.572623006751457,NA
"Pipox",0.337122550187363,1.74969201712814,4.03941512669166,0.3183133838532,0.572623006751457,NA
"Ptprb",0.337122550187363,1.74969201712814,4.03941512669166,0.3183133838532,0.572623006751457,NA
"Fer1l6",0.337122550187363,1.74969201712814,4.03941512669166,0.3183133838532,0.572623006751457,NA
"RGD1565611",0.337122550187363,1.74969201712814,4.03941512669166,0.3183133838532,0.572623006751457,NA
"C2cd4b",0.337122550187363,1.74969201712814,4.03941512669166,0.3183133838532,0.572623006751457,NA
"Slc25a53",0.337122550187363,1.74969201712814,4.03941512669166,0.3183133838532,0.572623006751457,NA
"Enthd1",0.337122550187363,1.74969201712814,4.03941512669166,0.3183133838532,0.572623006751457,NA
"Dtx1",0.337122550187363,1.74969201712814,4.03941512669166,0.3183133838532,0.572623006751457,NA
"LOC102550396",0.337122550187363,1.74969201712814,4.03941512669166,0.3183133838532,0.572623006751457,NA
"LOC102554659",0.337122550187363,1.74969201712814,4.03941512669166,0.3183133838532,0.572623006751457,NA
"LOC108348366",0.337122550187363,1.74969201712814,4.03941512669166,0.3183133838532,0.572623006751457,NA
"Carhsp1",2305.78605908417,-0.16859121024909,0.295690377789876,0.317956134818971,0.572838529692086,0.882300254377655
"Fus",3846.76906762272,-0.110842141288898,0.19648920002057,0.317862591866259,0.572894989102796,0.882300254377655
"Gatd1",256.603535451346,-0.17966550492196,0.316918080736955,0.317803004126944,0.57293095998629,0.882300254377655
"Snrnp70",3897.12296188559,0.0772696466675788,0.137030814248409,0.317792824200524,0.572937105670537,0.882300254377655
"Nkiras2",569.519438990553,0.0842592107232774,0.149360240371749,0.317771130612265,0.57295020265607,0.882300254377655
"Taok2",2994.8023856345,0.0569740508007908,0.101059619768796,0.317735537928002,0.572971692164939,0.882300254377655
"Rpl37a",3210.69712059984,-0.100704964167982,0.178582656780688,0.317519415110056,0.573102212966688,0.882300254377655
"Cep350",190.972111763581,0.199843421557307,0.348947644252105,0.317506769885995,0.573109851477258,0.882300254377655
"Uqcrh",837.23318374698,-0.0905434718086779,0.160685604852018,0.317481776096756,0.573124949887305,0.882300254377655
"Opa1",1183.21279522786,0.0858415915240592,0.152293191014731,0.317369862848139,0.573192564770934,0.882300254377655
"Paxbp1",387.376550183128,-0.105948015681979,0.188050707535274,0.317329202731315,0.573217134376309,0.882300254377655
"Tsen2",125.590144854813,0.13226582092171,0.234456703242778,0.317328830907449,0.573217359067121,0.882300254377655
"Anapc4",1156.68599975485,-0.071699618798109,0.127331895081313,0.317008354870083,0.573411085228204,0.882502326857258
"Pak4",963.891411860095,0.0819075401007695,0.145492775006835,0.316902696318749,0.573474983562628,0.8825045669306
"Tiam1",73.1091780047199,-0.172553562578825,0.306447299729864,0.316765421599563,0.573558023126709,0.882536259210646
"LOC102554323",1.47691093198047,-0.926597156795686,1.65103875145406,0.316574638838969,0.573673469872489,NA
"Spef2",1.64367524612954,0.992592936895629,1.69994848256795,0.316344797448739,0.57381261267344,NA
"Rwdd4",1225.84007846021,0.0720255152442715,0.128065524052805,0.316230853338951,0.573881617533817,0.882814508810049
"Atmin",404.168186316052,-0.0931209875327896,0.165559326196564,0.316156017164332,0.573926947426397,0.882814508810049
"Unc119",511.367787392621,-0.10318920196895,0.183184364883876,0.316001480061999,0.574020576248059,0.882814508810049
"Ryk",6043.01928755092,0.0881926358612411,0.156886796480864,0.315951502750593,0.574050862263938,0.882814508810049
"Mtf1",304.474517282656,0.103803574645477,0.184618928176206,0.315950977403531,0.57405118063853,0.882814508810049
"Ttll1",223.286114751986,0.103715481473656,0.184649112468597,0.315467389292166,0.574344396011005,0.883121453870303
"Pde6g",3.55647200298454,0.751894762028531,1.30762953084129,0.31535424605045,0.574413041152535,0.883121453870303
"Intu",9.34091630211961,-0.387149913346982,0.689801005375158,0.315189890630208,0.574512786097215,0.883121453870303
"Ramac",171.216751904227,0.118648308037874,0.211134893194822,0.315161714399849,0.574529889281122,0.883121453870303
"Prxl2b",64.7039935638162,-0.226392757865703,0.400425568732899,0.315106834896952,0.574563204439074,0.883121453870303
"Smg7",1382.21588192795,0.0823566389973579,0.146646916000278,0.314690591355514,0.574816013580407,0.883413953885591
"Nop14",1058.14501400893,-0.0887158389792509,0.15821493925115,0.314314579612386,0.575044576628786,0.88366913140096
"Ogt",1353.00840505018,0.121513799338708,0.216650141865827,0.31416659697777,0.575134578845961,0.883711350601215
"Agbl2",28.847846095179,-0.397664873406273,0.697678759061735,0.314023490572076,0.5752216418663,0.883749044950149
"Irs3",61.0813384247832,-0.252141128733239,0.446239544562105,0.31373505451441,0.575397199732791,0.883899029775227
"Lingo2",0.663471877726297,-1.43261469372425,2.69756432043443,0.313708389697446,0.575413434743196,NA
"LOC102550577",0.663471877726297,-1.43261469372425,2.69756432043443,0.313708389697446,0.575413434743196,NA
"Itgad",4.85582501221069,-0.892766940372838,1.66405765981143,0.31365762073926,0.575444348189476,0.883899029775227
"Smad7",1306.24079718318,-0.129104172459941,0.230559734132555,0.313384631689729,0.575610628816014,0.883935155948494
"Ebi3",4.81536562649585,-0.768790329204376,1.28409592089935,0.313216380089244,0.575713160097702,0.883935155948494
"NEWGENE_1562258",127.730451563379,-0.133309477093296,0.237808681074199,0.313159025150661,0.57574812003857,0.883935155948494
"Irf3",1271.90088227808,0.114004734751877,0.203364451253503,0.313132571565717,0.57576424588652,0.883935155948494
"Aimp1",547.230298856728,-0.0980758442407941,0.175221079884329,0.313105765232862,0.575780587678613,0.883935155948494
"Frmd8",1275.63904810406,-0.0789228639227784,0.140898079415312,0.312922580392737,0.575892286203118,0.883980519217487
"Usp18",17.9965067568703,-0.502185246743961,0.897320056743351,0.312676132225349,0.57604262782351,0.883980519217487
"Ilf2",1091.4854085982,-0.115044062081118,0.205724088676135,0.312652312024824,0.57605716306367,0.883980519217487
