"","WKY_Joint_5d_A","WKY_Joint_5d_B","WKY_Joint_5d_C","WKY_Joint_3m_A","WKY_Joint_3m_B","WKY_Joint_3m_C","SHR_Joint_5d_A","SHR_Joint_5d_B","SHR_Joint_5d_C","SHR_Joint_3m_A","SHR_Joint_3m_B","SHR_Joint_3m_C"
"Wdr93",0.926192076967896,0.926449808114093,1.06881017593903,1.13646544226506,1.16585989944458,1.01843229538992,1.0980498967122,1.05626168386529,1.01908620744207,1.05925864116658,1.07279615569507,1.11433812334437
"Ngrn",7.64814516697036,7.8836171792534,7.71557483396202,7.86244687757124,7.8931940094618,7.90644478997383,7.84060878047682,7.86585415157593,7.76435711708743,7.79460811731301,7.90531216770048,7.96051648413824
"Nmb",1.55112550627942,1.55404522574616,1.54647550123135,1.59722760901783,1.80019685072539,1.6363006473979,1.46665555261218,1.46563193368143,1.50001859342079,1.63711227539026,1.47364148358147,1.59002347646702
"Ddias",8.16511668992573,7.35846973210396,7.95273500701316,7.40701908875149,7.72572379068089,7.42574346705816,7.31404953089599,7.29395015522917,7.90664324355024,7.65529704714785,7.37027459656608,6.85982859802902
"Fam181b",-2.21326717521404,-2.21315419979668,-2.21189020958856,-2.21307998334713,-2.21323925855836,-2.2119216671585,-2.21310102965857,-2.21318783913871,-2.21166445541236,-2.21306539935975,-2.20286264540438,-2.2120024330794
"Kctd21",7.20584208612327,7.13009014688142,7.1856132519898,7.14262283594147,7.1836200432281,7.26637507831706,7.05989782742839,7.16461749995303,7.03110258186376,7.17982275594341,7.18638107085658,7.14335622100722
"Acer3",9.16196356795788,9.03945362132948,9.27809447805376,8.97841148728953,9.0022274554259,8.86942968751887,9.01411889835337,9.01338768735618,9.50236713409463,9.16641277001018,9.41504638208256,8.74561963523529
"Gdpd5",8.03283059219161,7.33030818995386,8.21943018089275,7.36329789848053,7.77281115965697,7.47495466659663,8.11568846223492,8.06853806046462,7.95407975265587,8.02110125540479,8.3418663277167,7.87475637290675
"Coa4",7.64850717670251,7.43662469583357,7.50385130416171,7.4862933543139,7.46965219198838,7.43549652859883,7.39530395436258,7.48664694938174,7.46015011598793,7.31084051377862,7.3742032820065,7.40453811043542
"Trim30",2.30887608566226,2.19972709760946,2.16229403760881,2.54713131158275,2.84165703523637,2.482686375118,1.90728525055006,1.96256986337999,2.04524272289629,1.90754351065854,1.91153411122312,2.10293899732817
"LOC499235",-0.633546938631719,-0.633454180012031,-0.482726115925964,-0.633392347082251,-0.633524170209535,-0.677225310634536,-0.633409954350601,-0.633481971425366,-0.621870432075788,-0.538208061322665,-0.579220605224883,-0.677297255493238
"LOC499240",2.67904214111675,2.6369387054916,2.92949669118735,2.77023572906127,2.72264882171726,2.63896043561373,2.76932229000276,2.68148100015362,3.0048378427328,2.98655620215618,2.74975348042652,2.4246942155291
"Scube2",1.42844373695859,1.61896424818534,1.32811529220352,1.3896919490625,1.46962132242946,1.60305255128429,1.34346523540194,1.54736490988173,1.43524650328462,1.34388243575788,1.3503406108239,1.37947287747824
"Plekha7",4.1911784462456,4.46151579139597,4.45680715163931,4.20532425023883,4.28820010753628,4.35774164409847,4.60851759002004,4.64133904362192,5.00845514520662,4.30307465230397,5.25915267576022,4.15614733761703
"Itpripl2",8.84353156332648,8.54895865615666,8.44796032712125,8.52820251751517,8.52069475976146,8.69875551908049,8.79845622710399,8.80927507007917,8.74656936442602,8.56334414747098,8.78825267227534,8.80707259621687
"Tmc7",0.933650153323041,0.981616311348401,0.987748877448599,1.02808422505495,0.980707217044124,1.19729521586601,0.982190409656219,1.06866922606987,0.941075144473699,1.11302141136133,1.03851984061306,0.937110159447189
"Knop1",7.34226209879944,6.98712584531767,6.96148398467807,6.84876360968069,6.89029147131636,7.11173208908108,7.13306851206369,7.1412390156464,7.05729893616563,6.85878309011449,7.01999812194268,6.98025087251593
"Otoa",2.91528604005395,3.75006594679617,3.43698734722193,3.59529996280264,3.53627084624199,3.15860265618917,2.92420536061882,2.95924151613536,3.10886232815923,3.04203824504999,2.99870638493508,3.15610481974667
"Gsg1l",4.0584456739068,4.67956670116339,4.31634629876629,4.85453763787813,4.66927258613031,4.31336451647369,4.34024987881265,4.40681226219748,4.69326302957298,4.67204607345827,4.10703226163105,4.57100769277608
"Apobr",4.5468230086899,4.64458579610123,4.81258468983483,4.63149426866934,4.6354381071691,4.65867989882531,4.83865476547392,4.77596510853813,4.56025578628666,4.75354867453715,4.83528454386166,4.79937676157343
"Prss53",5.03724752032659,5.51117700099666,5.61643176521676,5.25790101720961,5.08805963824218,4.79567692830797,5.29487866426207,5.49120603807666,5.74793823141365,5.33723182266464,5.47852666974806,5.08806726082487
"Itgax",5.70826423363868,4.33165873254979,5.28241881270106,4.79239582576706,4.51458316995115,4.86792235714649,5.27545388683413,5.11211856048715,5.10924740029988,5.57347553181623,5.3020700425795,5.04542142166441
"RGD1563285",1.20081319165969,1.15167558454335,1.11397092657485,1.2030081369266,1.24805639165517,1.11330980931992,1.20275839888272,1.15157327130718,1.11879621033944,1.34045578504148,1.26233359813904,1.53426023284341
"RGD1560958",-1.95552987692844,-1.97316475950086,-1.97529403173701,-1.9730278603976,-1.97332165825134,-1.97535205813334,-1.973066682265,-1.97322681037753,-1.95703433111024,-1.97300095888443,-1.97202431204013,-1.97550103834208
"Mapk1ip1",7.71155341492348,7.88654644595545,7.91505375942948,8.19076383659488,7.93574768656341,8.005825508329,7.82724860589905,7.86403039803574,7.8143346252645,7.97804412728568,8.08051084533717,8.00200878727445
"Lrrc27",4.23274703716498,4.31996090838252,4.3073221760727,4.48722545098698,4.23511846029594,4.39558265773828,4.27367268528409,4.29175731489249,4.35521710448952,4.53005881291866,4.43019313734895,4.34224496533681
"Adam8",3.93268298231286,3.67772935032984,3.68037909253026,3.62509608747705,3.58287213273073,3.3840508296254,3.34149087289563,3.55499199940479,3.88190527477251,3.42260799619661,3.72923893526964,3.4870199813804
"Mob2",8.66534882692754,9.03017431401019,8.96358083233089,8.89205562507289,9.00936792717796,8.99990097092193,8.96684865781013,8.94898489766309,8.93640530852109,9.20442251562771,9.28287484708012,9.10015169391091
"Ptprcap",-1.07251763321926,-0.984653306778307,-1.05597127396185,-1.07241601064804,-1.02804923169207,-1.05612366978967,-1.07242758843086,-1.02761103212859,-1.05487761050882,-1.07240796507796,-1.02316794835804,-1.00965280390622
"Gal3st3",-1.71239343296566,-1.73711055938426,-1.73696880493434,-1.73691868101886,-1.73733046934025,-1.73705013497823,-1.71196388213434,-1.73719753015692,-1.73638514265228,-1.73688097574359,-1.73551210337273,-1.71224973449346
"Kcnk7",2.4916610706204,2.44767131195689,2.51684507346944,2.62353286657008,2.88160977026014,2.55646820324579,2.58229807126559,2.5791810508885,2.90915073320717,2.73555531822205,2.72838510568949,2.55248327281416
"Majin",-1.2495765814983,-1.20774834962166,-1.28503654086518,-1.24877649022903,-1.24945726075618,-1.28517099610342,-1.24886644590026,-1.24923748502866,-1.28407162744051,-1.24871415567802,-1.24645112897933,-1.1201347844366
"Flrt1",2.33413494293599,2.07930808773685,2.29447623385507,1.98802601533015,1.98584701637826,2.01509096086693,2.12380273055201,1.98654509545113,2.06878844881949,2.08183936640827,1.94007809450891,1.8814350311093
"RGD1560108",9.60835964822938,10.2316176845644,9.87141616417349,9.78714042144719,9.74323144539447,9.91600973141094,9.96847459067441,9.96820194996782,9.93997435557414,9.70837891838712,9.98133117385456,9.77096766510109
"Zbtb3",6.08848830237307,6.05136640089963,6.15902921626855,6.13750872274111,6.07148131091102,5.95450331878324,6.26004848823028,6.11082352184923,5.85401957335996,5.84309476309103,5.89945128959514,6.2635792914335
"Tut1",9.09202499772892,9.13815073452603,9.19242652676841,9.32077871597757,9.27322320466056,9.31671529423496,9.06752524039827,9.08758697586586,8.99278996265696,9.14699938679677,8.98964160407452,9.05603364635392
"Tmem258",10.2866018071341,10.0355734136086,9.95484880267306,10.0848972410157,10.0542683885888,10.190108582149,10.0408998975593,10.1666629160665,10.1424856699717,10.1420662825696,10.1081078609195,10.1720958489373
"Fam111a",9.4666136862488,8.69646271226288,9.32744621190554,8.45057229598186,8.94120194680192,8.6410958983619,8.86629995846874,8.69196585185727,9.2060410139627,8.74499217464736,8.89901211928858,8.20397724854858
"Rfk",9.61552366360604,9.5420777793178,9.56143519643178,9.57526702497868,9.51799534090502,9.56866445765067,9.4047236133306,9.47342614296836,9.41438830063074,9.63689307025838,9.40207203353768,9.53950137973809
"Nmrk1",5.65167074893456,6.04419894197779,5.76477016251047,6.13012516131689,5.98723416645849,6.1561846622611,5.91642656921246,5.86332815027548,5.65619493784014,5.94131939780011,5.73218964361458,6.05609662718348
"LOC499331",7.60802205766055,7.41131298092487,7.68006047276653,8.21406472784962,8.1761832550315,7.76412466480512,7.33172329851885,7.23060195758563,7.65980592330943,7.80952023061086,7.39904990594996,7.48624814618484
"Fxn",7.72670777074159,7.32141065658367,7.45188245820622,7.19745880642868,7.49941714687043,7.31376305130676,7.42305285900308,7.44095551207351,7.76121259527386,7.49889970858434,7.24220145825539,7.14819385448351
"Dock8",10.0991955962294,9.84380432940114,10.0828747681369,9.78821883735955,9.65147130278961,10.0699493449302,10.1736121964366,10.1500627237691,10.3177078259926,9.55989237678364,10.0519134413771,9.18855346301337
"Pum3",10.235417638581,9.7138392580797,9.95901829736595,9.60142384602237,9.78954848393172,9.72333669069049,9.85327281032223,9.94565251496153,10.0144281827465,9.8451764753427,9.97761822932058,9.78419145747792
"Cd274",5.34760128154082,5.11981936132317,5.26528348809789,5.18692016113919,5.00079496390366,5.08232525142939,4.79834899702678,4.9042000752413,4.73503573178419,5.16081279791681,5.07519896999791,5.21420383273334
"Fgfbp3",4.90032654193263,4.82109230972399,4.77210223298901,4.97459158522041,4.90366561034601,4.79098702600975,4.88409973500848,4.79769616583363,5.00375874822607,4.88831493028143,4.85090116015344,4.94349601202518
"Blnk",2.67350114067175,2.11657281241477,2.06282242858114,2.11876658448691,2.19753114956473,2.17054790303844,2.16175859793876,2.15864844198853,2.52145370560673,2.38782551868993,2.0322867105772,2.16862144093998
"Scd4",0.771787152341065,0.772913453107834,0.872526112435769,0.899461564143237,0.772063677113812,0.736700114371634,0.727147423699604,0.772576074823884,0.835836499530677,0.818070518140271,0.827763764425732,0.73582908755964
"Slf2",8.99057321527618,9.05871579127998,9.15625611462585,9.14395311860131,9.05322892605952,8.96782058647702,9.02343780478785,8.96645187975491,9.19583198183394,8.84914250692434,8.99052739580257,8.71810663630651
"Plekhs1",1.29008315476795,1.14788359040021,1.37671527736563,1.20004394537168,1.19810360065985,1.21793059764389,1.37991203281182,1.14776996658524,1.38339515275438,1.71691011611176,1.31065039951601,1.21763737534836
"Emx2",6.6009319030193,6.14600739873697,7.459366352755,7.88679097020893,6.91167266007069,6.61556184189295,5.95724798444929,6.07999905111304,6.11094553286393,6.68609614564485,8.32782294426152,7.11241080124042
"Clasrp",8.93985751920769,9.09803004083345,9.03552023505686,9.05472280780726,8.99894569092908,9.08181600626192,8.99538324923378,9.02567957055835,9.0183554804393,9.15068083176445,9.28344272253497,9.13767949467644
"Gemin7",8.84360313427466,8.3631655151602,8.60647266527832,8.24514301118019,8.36836968588788,8.38463923180299,7.92878088002769,8.10855578950482,8.08763638421257,8.05543360292838,7.92235906836262,7.83895706236934
"Znrd1as1",5.21420357853623,5.0975603372552,5.29879601082693,5.27228295162239,5.25184488797304,4.98783799037657,4.61607870268898,4.91874845149547,4.92828666100311,4.85565908229186,4.93501087331032,4.86577377038014
"LOC499407",-1.96991812125045,-1.9696918481733,-1.97926911844078,-1.96954320358488,-1.96986220831176,-1.97933212330782,-1.96958535623865,-1.96975922280763,-1.94006862698803,-1.96951399401186,-1.96845355413506,-1.97949388552016
"Hsf2bp",3.26624612676214,3.01732111878526,3.32193832248843,3.34045642225823,3.23603407405579,2.99867567636837,3.30856940190591,3.38981878103301,3.33779519329648,3.39951977046401,3.3491179014525,3.49513260620515
"Icoslg",7.11357680254983,7.16715942144504,7.38059926311408,7.26544132099444,7.35158539772521,7.55328215004802,6.62205906977351,6.5979837161122,5.96496318971839,7.47430252846454,8.11636126053374,7.95539015591876
"Sumo3",11.351127135467,10.9371080236254,10.969133632894,10.9501416894155,10.8848251553145,10.8818381002869,10.9503462417031,11.0058783405848,11.1512861705423,10.9199330271109,10.8114431760608,10.9031434909178
"Spatc1l",-0.0820499734995329,-0.0819106011241969,-0.174267509106696,-0.0818177084712804,-0.0820157611451107,-0.174309933462326,-0.0322326318402134,0.0130500794658236,0.0313145458566518,-0.0817993292231116,-0.0811036914269478,0.0623230880800846
"RGD1564149",1.43788430023146,1.52444499915752,1.45898511055796,1.56646381342017,1.63438630537282,1.58702740553433,1.52579088176346,1.48217978822428,1.59719948803409,1.44013036347415,1.49477164848492,1.40981404593801
"Prmt2",9.59189066021495,9.53975578858959,9.43160929944501,9.55623202649058,9.71221111562098,9.66549238172253,9.63606855849526,9.62531759342823,9.47874089697263,9.74005301539526,9.55922979329925,9.90453669762688
"RGD1564162",-1.12221067543265,-1.07656977655073,-1.08919373836096,-1.1213999195003,-1.12214761434976,-1.0893414114536,-1.0761070254636,-0.954166917791041,-1.08813396745575,-1.1213314570436,-1.11884595959721,-1.08972055559414
"Gstt3",3.46943924809281,3.6270556836382,3.46184013267171,3.55874310673198,3.47082033422253,3.55369659527754,4.15327675941965,4.21961906786938,4.17947056848811,4.15744277000032,4.06199085798935,4.16418661754475
"Zfp365",8.09781010037238,8.4575682638134,8.17483889217413,8.16528172920882,8.13709518344359,8.3676963998551,8.3753598106701,8.40155711626043,8.1600706803356,8.26900271106405,8.17011917958678,8.33429107484495
"Tbata",1.87096439282071,1.68356250920876,1.63186189949835,1.54239196536518,1.54174193730637,1.63117433809508,1.84435475186031,1.94154231827732,1.93918791777244,1.59304649965736,1.5447322020079,1.57894413288608
"Lrrc20",7.93205796940714,8.11467974331022,8.46185867020995,8.27809408292084,8.24342144595991,8.4273479722472,8.397878390515,8.33961930356222,7.80997164729374,8.44520168074652,8.43261672386444,8.39260638039225
"Mcm9",7.86356193243474,7.85219350622193,7.78670162710618,7.73943504704962,7.72345592010703,7.73364128932248,7.67309798792884,7.75623746129941,7.72132780113049,7.69635825443743,7.70415379917479,7.76257623676776
"Ccdc138",5.25804762469562,5.31580139769993,5.38561761034907,5.43170499396654,5.26179113653094,5.43510737826549,5.30908762313746,5.32494409893814,5.37629880484439,5.22508895854745,5.56132022624233,5.14686923642025
"Lims1",11.7703784361528,11.4253287856763,11.6287860005748,11.4235359394506,11.39744927776,11.7095161733349,11.7202854698631,11.6609050249377,11.3962818033112,11.5722392448756,11.8064132221158,11.6536837231951
"Wisp3",2.35930647996876,2.36037129446596,2.01037532831163,2.53655812670208,2.75856097942894,3.17360602124255,2.58718007365349,2.36005256941927,2.3156366609119,2.48226991186621,2.36648363924162,2.40577352690709
"Mfsd4b",6.66495993796796,6.42316199431646,6.7271631958175,6.63127638171012,6.64820401608643,6.65300024605022,6.61019910751608,6.61240003508724,6.84799112995564,6.62225912351982,6.70976570088379,6.23295857672058
"RGD1561777",4.37785873425542,4.56767447500327,4.72664335675407,5.14566363525931,5.05578432218199,4.94256206650393,4.94023300265714,5.00559235206159,4.83707026640742,5.36879133590629,4.96470982770894,5.20687815285157
"Mettl24",-0.713779032310408,-0.537419742306435,-0.622375439627522,-0.713634108529542,-0.666751979207558,-0.67208042702721,-0.713650615448729,-0.713718129838592,-0.724069241471799,-0.713622638256783,-0.713188243303974,-0.724357136474479
"RGD1561147",1.05449182570123,1.02364156981328,0.900437009938325,0.81659327370892,0.816265842808938,0.80235920866898,0.816549534180215,0.985352678517304,0.951461485891884,0.863101255441863,0.81777515564603,0.9426278634097
"Armc2",4.18367151662858,4.12078806066538,4.38479251599808,4.07440219003466,4.03352132918854,4.17143918393393,4.1256023745112,4.06519652187964,3.81903054000632,4.01917832275818,4.20481802258085,4.0383269291852
"Ostm1",8.5926518709879,9.1179451476613,8.87415673857916,9.40159729306981,9.12337690514403,9.24377877297055,8.90689169143391,8.89574720757559,8.53551281451823,9.14343974622976,9.06631902769887,9.47053611883264
"Gpr150",-0.431780900165387,-0.518732717481802,-0.485943911476557,-0.518671405809859,-0.518802101797097,-0.485971975389697,-0.472650898137769,-0.430506518520547,-0.433514578960503,-0.472328905377351,-0.419474297216591,-0.486043406426445
"Mef2c",9.51207354074737,9.28767868837072,9.54517555930804,8.78258826817305,8.80690884271634,8.99616454495386,9.91081143598028,9.74854241429488,9.98746737447858,8.88600422035456,9.62035097845882,8.74867171580753
"Msh3",7.93604986439962,7.47373740573196,7.69657312311237,7.55936854677287,7.46363725196452,7.56245914577644,7.39465476738458,7.32745950736253,7.60398759818003,7.4749758355236,7.52313266698619,7.21348805599409
"Ankrd34b",-1.73753373658109,-1.73723579485397,-1.7370911982005,-1.73704006929105,-1.71194946284012,-1.73717415892717,-1.73709557317435,-1.71181385820102,-1.71098518217324,-1.73700160801787,-1.73560528949703,-1.73738715692734
"Fam151b",6.5692080771768,7.00303554527795,6.61089815777916,6.92641068555154,6.89922671101626,7.22255722135424,6.59522890198734,6.95651383808462,6.19055263068344,6.80295704132268,6.71120854593854,7.20788666336103
"Zfyve16",9.06034187162915,9.35358810849716,9.28949148870101,9.18490684123717,9.09821654178048,9.33275160970111,9.75570227047521,9.56856763142957,9.42841456983926,9.29760915973091,9.80160850542296,9.50961279685993
"Ccdc125",6.22083938912,6.59377788381754,6.40641718770123,6.9038949218709,7.0142162128617,7.01453590890712,6.66656953559044,6.6925533482531,6.76712236217074,6.92827137693797,6.942711651429,6.79334170116124
"Shisal2b",-1.06697034969441,-1.02174478452834,-1.05029673114917,-1.06686819255004,-1.06695530813551,-1.0504497410524,-1.0668798312057,-0.979577723097448,-1.04919866080502,-1.02097532039346,-1.01750200022677,-1.00379162190924
"Ccno",2.21394464773629,2.11244838006129,2.54463171661038,2.47412402643276,2.3486774376041,1.97363703475886,2.217837425464,2.21579294735166,2.62169697325428,2.35619728002143,2.17611120324707,1.91760094933578
"Ndufs4",9.44224067507033,9.19060801594268,9.12526210852205,9.2203119870017,9.2599284308735,9.23053228441065,9.29668165016696,9.25998053754091,9.39077715003756,9.17249277117248,9.02811726274441,9.18860912228622
"Tmem267",6.39337692132667,6.11811170742278,6.25975743791447,6.62580255477395,6.34868741080614,6.33116602343554,6.00883471694554,6.18398498637888,6.25149751186282,6.41353320030989,6.20666065808938,6.30707510481379
"Ccdc152",-1.47123568150178,-1.50321629464124,-1.49898806708326,-1.50296803003031,-1.47114229630613,-1.46673476511542,-1.4706799009176,-1.50332882303907,-1.49823288715942,-1.50291924451206,-1.50114810910626,-1.49936347066914
"Fyb1",3.30674332506387,2.59687545574944,2.62808467469213,2.64490560474483,2.54711938372165,2.4165190535054,2.49972345929963,2.49823174023402,2.68112847688638,2.76985439880288,2.45057684307373,2.93128290026111
"Lmbrd2",7.55092021937272,7.68618296521042,7.83004843683789,7.80374492212461,7.66314874613569,7.48042018119249,7.73034422566653,7.5382980153365,7.87170849856928,7.31213994254304,7.76973556977306,7.34508018648164
"LOC499541",2.70429088142947,2.75790154669559,3.03668552091265,2.75990732837954,2.75562564607538,2.51584760821013,3.38463546725853,3.37604978170798,3.34946850030526,2.7603036717286,2.87848684518447,2.78659895480176
"Marchf11",2.07861681127616,2.15274130261194,2.46911265899791,2.08068654566009,2.21750878548022,1.54576785038553,2.22190006908139,2.3952237827033,3.2086134846566,2.22304251459932,2.16691341638878,1.54482261986057
"Fam173b",7.39780484588472,7.38595053962882,7.72707060489627,7.43580381174165,7.44820552476594,7.25888178418846,7.38829094265991,7.35374479624755,7.35764921553011,7.31774086877106,7.53697460643309,7.28865636345152
"Zfp458",4.4498603417968,4.86102739276685,4.68528934101558,5.0724290417725,4.99337645888849,5.03631745847447,4.86762537135577,4.9070514576037,4.76091689110765,4.76206913092341,4.74053315631593,4.84446248511403
"Car13",6.56543357912519,6.59759628476095,6.44042881124858,7.06185728363299,7.15743717584722,6.92010491472777,6.60672589624944,6.67173287535405,6.340378157176,6.53971675196044,5.85912529589357,6.82890068825958
"RGD1565641",8.84533514920361,8.41994286325846,8.4352705352756,8.56056084880577,8.60085356961377,8.37622610980955,8.44785016480949,8.37196746906056,8.65765876356037,8.47890182088551,8.53913989384723,8.66312048109669
"Fabp12",-0.637153934010221,-0.548099987783305,-0.51955603020709,-0.637014905983469,-0.637133462391773,-0.611781404144268,-0.637030744326074,-0.637095516289378,-0.661616810512563,-0.590563328976706,-0.585603406709418,-0.661893398371252
"Dnajc5b",-2.21310014842518,-2.21299931362583,-2.21187115493429,-2.21293307265966,-2.21307523176242,-2.2118992319959,-2.20431808375655,-2.21302933800089,-2.2116696608607,-2.21292005590366,-2.21244748866962,-2.21197131861102
"Naaladl2",5.53186884716623,6.68662659241502,5.62668740659578,5.76208665969935,5.67131396118821,6.10069787278699,6.46623706577031,6.30973107461511,6.20323862411901,5.76416045828541,6.63676077919111,6.4837688156636
"Tmem212",-0.0525935242279461,-0.05246824673126,-0.0907644289111798,0.0380613799614425,0.0354192248828888,-0.0406212439130298,-0.0524085049136093,-0.0525057846230692,0.101351968629206,-0.00579654687027597,-0.000623607113226961,-0.041424100622525
"Gpr160",0.625680944041554,0.625900616094922,0.839303267260941,0.674692076678029,0.760256381751366,0.615460107273606,0.720267183540967,0.673569386786973,0.718497224347898,0.764574529259005,0.627172605766143,0.562796263077034
"Lrrc34",2.46652898935508,3.11201212420477,2.83188349438223,2.77613382275555,2.69941394563604,2.72829160946185,2.83657629986854,2.96716019266545,2.67453697883857,2.77717118060655,2.49059513537748,2.82808376255209
"Abhd18",6.16613557762107,6.19278367885976,5.89329878474726,6.30285823327633,6.12666354115551,6.4092475817576,6.1575098088075,5.98983344591688,5.97314590368848,6.43685476735455,6.0896829946007,6.45546875360281
"Lhfpl6",11.7605932145775,11.7314682909513,11.4857958132879,11.3056050561996,11.4949568497432,11.6972227188184,11.5776130715906,11.5720418561849,11.4494812452906,11.9521406806847,11.490270251326,11.809844858232
"Tsc22d2",9.89195679913724,10.1344631874063,9.86707413514812,9.56395707570992,9.73571626998812,9.95467982320269,10.2648766921226,10.2253062042507,9.94321943902456,9.76267214194255,10.1741597455513,10.111580660679
"Erich6",0.274350059714147,0.229636918592571,0.22801015100125,0.27612408805565,0.274611449767666,0.325382036813339,0.319739794671362,0.229590796495498,0.228353878255593,0.320345780400545,0.375083715170414,0.367995235363744
"RGD1565059",5.69735174441229,6.2156717890618,6.02923515925733,6.10902531255604,5.73739259536975,6.12141584864686,6.00855834890807,6.08309524448411,5.95227146908249,6.11139893496878,6.08949543922265,5.92307222750507
"RGD1563962",1.58152401230917,1.58738142386032,2.51539758165641,1.59123221939174,1.58297086421863,2.51376174052154,5.27159295065169,1.58563674319739,2.52713803916779,1.5919891686849,5.33939184238892,2.50956225100564
"LOC499644",3.9586359447654,4.04453042057472,3.89165107930242,4.34338365621609,4.10611055919997,4.10168417226207,4.04961234480939,4.11131181334876,4.32525936618656,4.1895271167292,4.0245088264355,4.09521572328846
"Rit1",8.12383590491984,8.27089339750744,8.11162871322825,8.29424269039946,8.45002414782227,8.53868438621564,8.29973405253916,8.25746276587263,7.88403258616753,8.33649348249247,8.34494789103134,8.6544714806809
"Gon4l",8.88433752331204,9.08020599379696,9.09552084383442,8.8420520780733,8.81836810425075,8.85184116321493,8.98117917315335,8.9053051862506,9.04225567605372,8.83986125922318,9.024562158645,8.69831805524952
"Cks1b",10.9388387528278,10.3458744190732,10.6043298300563,10.3177140341926,10.6386947766657,10.4073942045135,10.3948305859554,10.4555502397137,10.6615240331404,10.4548415069173,10.2161458949568,10.2079970374409
"RGD1564171",3.87371048557438,4.22662408864051,4.06134809069052,4.1887188494538,3.87566785086927,3.91698012630087,4.31720538484748,4.26627940681688,4.28984687952635,4.23592531790058,4.44306529922386,4.44542324514565
"Sprr1a",1.88166706962327,2.008984565704,2.19693496169821,2.17388380638157,2.11581131264338,2.30042704401292,1.88322866972301,1.88240858707685,2.20758150341862,3.39348794431777,2.08954093344322,2.00956293532677
"Lingo4",-1.9763632776688,-1.97616855662216,-1.97190590701022,-1.97604063937192,-1.95964256987015,-1.97196012633587,-1.97607691416415,-1.97622653638484,-1.97151680387171,-1.95934291136114,-1.9751029331101,-1.97209933205883
"Celf3",5.18346485262645,5.06866845293357,5.9712787025451,5.23688366868027,5.22332204791568,5.73670353564037,5.65209460882077,5.91289445776244,5.3499051723094,6.56415434593248,6.52608065755418,5.62589413561805
"RGD1560263",2.49270047821086,2.77370908964626,2.67435248450597,2.77788897742397,2.83398360303396,2.72064202344476,2.98928303633414,2.868239057125,2.90130017121734,2.81254843585857,2.80955875422833,2.88266103676246
"Lysmd1",7.17703630047646,7.2181389759792,7.15271583235133,7.2846017365845,7.22013907761707,7.20296855727011,7.41391904996525,7.44796409773548,7.34550067312873,7.40156463883763,7.27763030030014,7.51931202599771
"Cdc42se1",10.7180798592228,10.4758265727943,10.6274122658578,10.4816756163065,10.6092761040829,10.5732671303952,10.5540307516783,10.6533399250781,10.6830471467447,10.5659500153387,10.7983057588515,10.5445157586788
"Lix1l",11.7734664656431,12.1685131558968,11.82804916581,11.8566472041311,11.7410785260062,11.9383766723309,12.0123190412703,12.0412499280439,11.7779977720471,11.7184824228282,11.8901629414769,12.0565362324604
"Gstm6",0.609528328903089,0.56799933079254,0.70711671562196,0.61272718911174,0.522110641738503,0.521820734978571,0.653947939183566,0.690783307761953,0.624047125500338,0.568875435505835,0.523345708455406,0.521674364625447
"Gstm4",8.12211196253273,8.25925525104564,8.34270376482015,8.27550950804451,8.13447782586667,8.22329739962974,8.26718854056176,8.25287546739757,8.02789326009215,8.18357043322884,8.34635748068045,8.32677881013704
"Tmem167b",7.94504099570832,8.3514490635388,8.20698712690152,8.41841814788562,8.32325510996133,8.32204180945347,8.25462642976259,8.26839362653656,8.22436448770334,8.2417749963336,8.3644254260943,8.33029847385224
"Prpf38b",10.2831223165687,10.0814734358662,10.1556630200022,9.93470608878929,10.1022330174612,9.93053281303385,10.0591292595898,10.0750752849627,10.4296456200583,10.0410622460266,10.1984225889662,9.87177066602107
"Trmt13",7.09157524030144,6.96304129361239,7.1645201021971,6.78062476297574,6.74755937194969,6.73875512152898,7.04638035232328,6.89026142620537,6.9883330295845,6.81823137440832,7.08185727303695,6.81815729409601
"Synpo2",5.076096549829,5.49263602602538,5.75810886777975,5.18405038464852,5.04652817350583,5.02354821040924,5.84554152915617,5.91669406436779,5.55160834301087,5.58346856804226,5.29733910086174,5.38791177701849
"Gar1",9.0788086215575,8.15353798672115,8.66977433910274,8.09056904190432,8.40102788827165,8.09241740947709,8.44145464092622,8.45285253027463,8.88071034984597,8.23108346366478,8.40945575904989,7.98649286775928
"Dnajb14",7.50741757989557,7.4272377734523,7.36064099276999,7.41812294239817,7.23582126599138,7.27036618570694,7.44105943110837,7.41688179024752,7.45647683243112,7.27590174168161,7.48725625623087,7.51736537959484
"Stpg2",0.0658910244395869,0.0660456259128981,0.111170864614156,0.0661486785382162,0.200489029663359,0.213102732130446,0.16042482002765,0.11375792816357,0.111515387357434,0.11496673618026,0.305861918340357,0.111003896530913
"Clca4l",-1.50389222326476,-1.503505754377,-1.49918186780704,-1.50325187305148,-1.4707061170008,-1.4992894785807,-1.47023326042365,-1.50362082860643,-1.46531899443487,-1.47011137548372,-1.50139077841219,-1.4995657644874
"Col24a1",4.32462069339062,3.60664158000523,3.85465720089371,3.06659937944507,3.16236234347207,3.35896768612804,3.55088237127939,3.65997645581824,3.48838032587091,3.16887885530458,3.23986091293125,3.18790608293057
