"","WKY_Joint_5d_A","WKY_Joint_5d_B","WKY_Joint_5d_C","WKY_Joint_3m_A","WKY_Joint_3m_B","WKY_Joint_3m_C"
"Calm1",13.6079491057733,12.8238349727581,13.0251794399018,12.8509317207459,13.0265793051712,13.1294681123225
"Calm3",10.0628875690437,9.85335035723493,9.93727782942404,9.8657415479838,10.1276823535965,10.0175530845054
"Camk2b",4.45245851232103,4.59818547085734,4.74764350602844,4.70394901156166,4.83181080313098,4.54555839290707
"Camk2d",11.4559325311531,11.2490186850145,11.2758408465923,11.4404296994101,11.3679656149948,11.480832418694
"Cat",10.769769472949,11.3355352027818,11.4030668751128,11.6079819975693,11.1510249116421,11.0290889173583
"S100g",-1.03136498018958,-1.03132198461575,-0.994661296844857,-0.994837638481096,-0.99579542430737,-1.03199871695204
"Cbs",3.24823230192185,3.24991115361418,3.41243736437035,4.45320897252751,4.43453542189096,4.2805065606069
"Cd53",3.87195904196036,2.34829227390998,2.9361295050979,2.8329869888013,2.45450266418224,2.81774097932905
"Cebpa",8.06722260346358,8.43633471485907,8.25065443007874,7.81638043250315,7.29202903318879,7.55532896192855
"Cebpb",11.7250697618143,12.0220859341707,11.4514198237332,12.5726095233848,12.367259730065,12.8920926509842
"Cel",2.26738404056069,2.27034840702208,2.13544281098086,2.27173131225641,2.23529506063854,2.386936599258
"Cftr",0.397568669772386,0.39842680203795,0.483951925473521,0.360539320287989,0.397734211977466,0.293182576564374
"Chgb",0,0,0,0,0,0
"Chrm3",-1.48340117675506,-1.48308830644952,-1.45539655274546,-1.48294393102106,-1.48334040785663,-1.51099035829567
"Chrnb1",4.42908856337378,4.67872233010043,5.09776686149278,5.39627492336946,5.26010875000472,4.78433042193142
"Ckb",9.48218954412105,9.56208273817995,9.10831786465679,8.95767019059822,9.33922807916459,9.56226741137513
"Ckm",-1.03985731629059,-1.03981466770009,-1.04070181277852,-0.968556064880022,-1.03984909236356,-1.00333675783861
"Comt",11.0068753615765,10.8611283861707,10.8402683419753,11.2464048868848,10.9972842612507,11.2155781059661
"Cp",8.30643234893959,9.9131674806158,9.46431240040843,11.0316607070599,11.191533961712,10.7570848487552
"Cpa1",0.209275364450562,0.244801275299524,0.275006251837848,0.173887121269023,0.17376195671163,0.125856607027522
"Cpb1",-1.96772983717637,-1.96756665515808,-1.9748405161134,-1.96749135407201,-1.96769814228133,-1.9604024782305
"Ctrb1",2.1292248797673,2.09819036303491,2.25597196512468,2.25550313525763,2.32938747553894,2.1501809616747
"Cyp11b2",2.49849549299507,1.48803442384338,1.77032198414197,1.48832540496094,1.48753107400558,1.71087121376052
"Cyp1a1",0.172782398951976,0.209078641509997,0.265863815677852,0.244434953270417,0.208427302368524,0.151497832372605
"Cyp21a1",-1.05801628601823,-1.05784454705466,-1.05857474937146,-1.05765277367843,-0.987245116206882,-1.02180461210764
"Cyp2a3",0,0,0,0,0,0
"Cyp2b1",-0.727682352863784,-0.727629040162267,-0.692729051695619,-0.623381486608032,-0.692251993807754,-0.6927433850253
"Cyp4b1",5.03417428605278,5.18863107344887,5.18247082960008,7.0806915492842,7.50361109291916,7.22108317125243
"Dbp",8.24146937690334,8.87354487132601,9.17896633237848,10.5379652364218,9.83577122380325,9.5654090218487
"Ace",4.18071531447333,5.15903648803807,4.41014238168961,4.05271931828328,3.87400653290741,4.22309644516144
"Ddc",1.96990472390783,1.89030501196296,1.90460330872359,1.64935158937857,1.64893336231498,1.67464403505859
"Dhfr",9.54232454612425,8.35889141688818,8.98626433892038,8.73769719839418,8.81278619250334,8.7395853380346
"Nqo1",10.9859467446654,11.0776117081506,11.9481295880509,11.9171245008253,11.5642770447206,10.8243504111301
"Drd1",3.03604185922434,3.34386806378065,3.10315365621957,3.04134798964547,3.35808615951122,3.28651837986128
"Edn1",7.92745279346784,9.20272104147324,8.49902635374386,8.7639336875002,9.27566833356021,9.08586157425689
"Ednra",8.92438424611346,9.52919405309184,9.23610086534988,9.56505021471748,8.96134264468606,9.25388471395454
"Egfr",9.670775338072,9.86995152601872,9.6353997573406,9.22628975031501,9.31972358477753,9.40797034225103
"Egr1",11.0857089118345,12.1229576210432,11.1295076766064,11.4249048115551,10.3466953880907,11.3606256896554
"Cela1",1.43784480787133,1.44002754340533,1.37207851635148,1.40741349209975,1.50022949264085,1.52067915165716
"Eno1",15.0176380711203,14.3670612344074,14.6304403197028,14.7629625271947,14.6775110844525,14.7821461388847
"Eno2",9.9127037310875,10.3769674319542,10.2528782055988,10.6427272047123,10.4010465406525,10.4138442486044
"Epor",2.26066102295541,2.2286477292262,2.35556719207847,2.29747554205818,2.3250633998996,2.20035665499122
"Erbb2",9.47771206359395,9.55225592840361,9.45481473839353,9.01149343167326,8.92654651956014,9.02918923322196
"Ephb1",-1.00207105860685,-1.00132112256958,-1.03799912103954,-1.03736128001167,-1.03741563401046,-1.00108542655973
"Ces1c",-1.50252061859945,-1.47740450623702,-1.48988245972533,-1.50211151247242,-1.47763006598009,-1.48995089191916
"Ets1",10.2580224367958,9.99056430767494,9.96466791033288,10.1265834307373,10.1543415590632,10.3000879568027
"Fancc",6.51000727879076,5.94000712165393,6.37809608247674,5.9260573668318,6.12078105101533,5.87033032666917
"Fbp1",2.99260367616382,3.02731375402697,2.971656969946,3.26834731745078,3.21178600580017,3.27836840677488
"Fgb",-0.696509771361976,-0.696455704770978,-0.690782890094668,-0.696430427612066,-0.594623412838685,-0.651226768197185
"Fgg",0.597083772353642,0.707116056768859,0.692680487923689,0.635944731737879,0.830494049132058,0.69263881707253
"Fh",10.5426929827081,9.83047806716085,10.2416783847813,10.0008360909811,10.1630202012482,10.0268352862679
"Foxg1",-1.47779170313298,-1.50209446231345,-1.48986380692202,-1.50196662043864,-1.47773789335393,-1.48993153269748
"Fst",12.0695704606491,11.6499865927313,11.8754021588427,12.3795197372772,12.0942308725057,12.2212516727389
"Fuca1",10.6818047004315,11.4848687854697,11.034472685358,11.5861186865883,11.5633112487313,11.6235790252524
"G6pd",12.2883575109242,11.8381815673715,12.0794965473978,12.1502803156003,11.9699819048256,12.043904101963
"Ganc",7.29343121068267,7.86971248175478,7.60921354248833,7.83634735153377,7.79894930605857,7.79000663252657
"Gapdh",16.4889072251944,15.6974264809139,16.061542428679,16.2952755632945,16.2186750688402,16.2885997404426
"Gc",1.60581694559347,1.60678016339695,1.59063062757304,1.82592215593498,1.67316229346041,1.76521015161987
"Gfap",5.18101740489327,5.73057539462938,4.86761373363902,5.13524521474964,5.70742093907297,6.00951574303361
"Gfi1",0.438219551719516,0.438334395154522,0.472608961646005,0.438388082632695,0.438241697944815,0.403982902079769
"B4galt1",10.7326064044955,10.7402532076278,10.6923549893069,10.8213860238682,10.5634142043065,10.736474930842
"Gja1",14.2784746627756,14.1739267124374,14.0175085203342,14.0977789727716,13.8288359814428,14.1719996443795
"Gls",11.6025960342141,11.2716926556051,11.2977417075825,11.5075083309821,11.6375868815276,11.7119502435819
"Glud1",12.3539155034024,12.2513122933731,12.462887922717,12.4343507421165,12.4387774479277,12.2762900706928
"Gnb1",13.3159861804467,13.0190150902515,13.0169278739881,12.9294960237502,13.049406162513,13.1400238544925
"Got1",9.67742900351765,9.53583003513102,9.63965058020909,9.70093438122391,9.54715249482973,9.59102237714207
"Gpx1",11.1403546308659,10.7595822999511,10.8479598370604,11.1681867023553,11.1434850082914,11.2578444836714
"Grik4",1.20131482735598,1.20221514977331,1.17565514444859,1.27141803525053,1.23574883529783,1.27969327939024
"Grik5",8.37865553572554,9.34101702887356,8.43848014658457,8.26413605504649,8.34332639278566,8.72508735963106
"Grin1",-0.0481828355701791,-0.0480985040474323,-0.0413652462086915,-0.0480590787359646,0.054224490775621,-0.00369271758028598
"Grin2a",0.562353173605861,0.598571324184318,0.619282743839436,0.699359039970758,0.696006085421651,0.658862067751858
"Grin2b",-1.96772983717637,-1.96756665515808,-1.9748405161134,-1.96749135407201,-1.96769814228133,-1.9604024782305
"Grin2c",-0.227855344612029,-0.191485342550164,-0.218540465660436,-0.227746743939368,-0.227841074160165,-0.218923786970427
"Grin2d",7.68050608544164,7.49196896349478,7.48196937292963,7.25569155755153,7.20215652104464,7.33319219083666
"Nr3c1",10.5633928358237,10.980579266525,10.8398449886406,10.9640116608306,10.7265142004591,10.7774039931786
"Grm1",-0.650645413211504,-0.650589428953571,-0.643727485704089,-0.579344472861698,-0.615128295637208,-0.604126319627902
"Grm2",-1.50259047321719,-1.50230918869777,-1.4898911968662,-1.47722310062242,-1.47757955118413,-1.48995995999455
"Grm4",-0.55965177582658,-0.559592741676519,-0.531539635774402,-0.55956514266781,-0.52396137872391,-0.569845883673007
"Gspt1",11.9101939666577,11.3118982392853,11.5869447539306,11.3004602005558,11.4445134890884,11.3965881938631
"Gstm1",8.67017078020652,8.76881869916759,8.86193359860818,8.90670836030199,8.85800838433556,8.73991951339765
"Gstm2",10.3306575282592,11.3614920525455,11.0503383802036,11.3971452687401,11.2148472191722,11.1017326541549
"Gstp1",11.7915421498723,11.6704055874502,11.9216864695947,12.0911340262485,11.9103328866607,11.8100208555211
"Gusb",9.88658345602307,10.0649129213665,9.83616781252839,10.0776073851701,9.91760282361944,10.1371854805611
"H1f0",11.5572621480213,11.9399309305944,11.6845794618158,11.7413234865895,11.5322787569946,11.7008181992841
"Hist1h1t",0.759507026496045,0.890587291372094,0.762415151261883,0.760758369358908,0.793794623001893,0.839908503852587
"Hagh",7.41690543902419,7.29345056156686,7.39469495108039,7.53340591635922,7.50296301561559,7.47866751520255
"Hdc",3.73530844426466,5.23855650803071,4.49303744313287,4.67336746173012,4.87281929984885,4.76698841380431
"Hgf",3.68798127121529,4.05485720570879,3.78107699688866,4.12138771811727,3.25799684916235,3.78003452521319
"Hrh1",-1.96772349488764,-1.96755945497778,-1.9603175126738,-1.96748375801374,-1.96769163336405,-1.9749116579478
"Hmgcs2",-0.26885801388835,-0.0554542524480975,-0.215457735059927,-0.268726165777203,-0.268840683549199,-0.215481822771498
"Hmox1",11.4537721151667,11.5850859739155,11.490747243986,12.0811040259028,11.8538030969543,11.9961353619836
"Hoxb8",0.990724743325043,0.992846611821519,0.883812415480291,0.960250566785169,0.888531920078467,1.03236450552481
"Hoxc4",8.01296615727696,8.11678569405021,8.04384046742787,7.85914037084244,7.77481135898563,7.83801132314975
"Hoxc8",6.85394153172037,7.25763512126447,7.25994774401658,8.3211998779737,7.9266774315246,7.91977923722499
"Hp",9.2005456942796,11.3191221085416,10.4165230911535,12.8632901508013,12.3878282447593,12.4688700080375
"Hspa8",14.8615727020822,14.7574352433495,14.8771282157068,14.7835419809086,14.710475345541,14.6793844202339
"Hspb1",12.1537359783264,11.8284096129666,11.9123348538924,12.2736435488047,12.428668074723,12.4298937535179
"Hspa1a",4.17402714407043,3.89110196604856,4.18804721413424,4.39846389359972,3.88512187243184,3.98631022394103
"Ibsp",0.888814183739785,0.889016617788595,0.735959963658612,0.88911119811069,0.929680925881877,1.06235149910186
"Idh1",10.4156884605404,10.6654497100142,10.4126616359858,10.4592816107718,10.2284520218549,10.4717742656049
"Igf1",11.5114137454412,11.6662551962065,11.2156880562417,10.2837479761106,8.68176417452717,9.85590248990108
"Igf2",13.6808315328826,13.4895455516402,14.1689746759915,11.2319055734578,11.2145064661501,10.6394198860739
"Igfbp3",12.0018543477432,11.9057117674959,12.0981621104571,9.49485183461243,9.32942667552644,9.26776020223186
"Il1a",5.62242811426764,3.92964360778066,4.37155506658911,3.69644997712828,3.79343148636822,4.14942152618329
"Il1b",5.37859938003441,2.93519092021574,3.61608707236486,2.8676009316218,2.86184487052785,3.40553097883504
"Il6",8.72740614549798,8.46829561902023,7.83241506077722,10.1117610388331,8.78127527587304,10.2119539788349
"Il6r",7.28837861228332,7.19375013944417,7.24023347277353,7.10887809439973,6.75875870628198,6.93464930343108
"Il9r",-1.05808441388985,-1.05791209346095,-1.02170795808877,-1.05771998398589,-0.987191590255049,-1.0587460827071
"Ina",3.76318142375194,4.00028840856391,4.05772148480312,3.97313141962272,4.10437591724938,3.86276709979086
"Inha",5.78809895645313,6.07421587774393,6.01071079676785,6.09942769218796,5.83769356037478,5.88900724661204
"Irf1",8.69128073752811,8.86532300711286,8.85436984438718,8.51323491772,8.59248201422782,8.47679049390722
"Itgb1",14.9590424599726,14.6616907188151,14.6196222209677,14.288297455509,14.4215002270724,14.5456432097168
"Ivd",9.91701258621526,10.2786907440647,10.1890362506458,10.5728900555704,10.4227701974767,10.4066455410178
"Jak2",10.3732795234008,10.2885408525974,10.4813898913145,11.4659451231503,11.0660444113853,11.1155150639524
"Jun",10.3614553854264,9.69220810854515,10.1447410458308,9.73430284061949,9.38972230252106,9.44410327272523
"Junb",12.2568951717165,11.9930899477959,11.7300569358299,12.2474374900058,11.8371034890009,12.4372061134297
"Jund",10.9599494916951,11.1590557670617,11.0491472230266,11.289463109958,11.3343680029036,11.3222709627826
"Zfp354a",6.95986093308702,6.98799441074135,6.94069994698982,6.98465250452295,6.88751401540126,6.96931098488648
"Kras",10.113924993282,9.92643158540452,10.0982177880537,9.53455756544162,9.6263982868592,9.50243842743996
"Lcat",6.75389634797645,6.76957018051165,6.80743626421991,6.82172690265929,6.67783658986585,6.70407874628671
"Ldha",14.534800916548,13.6726177534896,13.9512035821714,14.0809330579504,14.0897476181846,14.2378460909149
"Ldhb",7.67262276016658,8.03932522718931,7.46328080832015,7.6024630573393,7.63183148819658,8.00984045812574
"Lepr",4.65420733766451,5.24522945983117,4.7544868768774,5.54038990086581,5.43471660334961,5.68278477397815
"Lpl",8.20163048405762,9.14051419914337,8.14788403118956,7.74211440874484,7.07112672064639,7.92980887510654
"Slco2a1",11.3420414312466,10.9873911549224,11.6283491232881,10.9791485876237,10.8133507332861,10.4326168302513
"Mbp",3.66648603432693,3.64631799558682,3.64897402353588,3.99762022428284,3.85224086754373,3.93235853733428
"Mdh1",11.2131966302044,11.0071569267075,10.993334429712,11.1565970805112,11.1147711761835,11.2525264770913
"Me1",10.9034193582369,10.7102780170641,10.7821728409569,10.2174645753072,10.3262482575957,10.296532263145
"Met",8.93074514873568,8.61100030363504,8.89186166441549,8.50886817335529,8.72581362712647,8.49635196201075
"Mog",2.56812706837683,2.77367179081835,2.73547197017353,2.77679148725403,2.90875419975156,2.77820030292685
"Mos",0.724164297713597,0.725012432258491,0.742227800239984,0.760422827445425,0.758511445302295,0.74182770111992
"Cd200",9.33575222454571,9.71379106579258,9.20373996134993,10.9676292537633,10.8480246632835,11.2288586423426
"Mpg",6.98948513226321,7.00676640243921,6.94345718163745,7.11725933341914,7.13539775194429,7.18099712839547
"Mpz",0.776429225766426,0.613018966281783,0.737583334174207,0.649592921677907,0.61291090917888,0.588392677278291
"Abcc1",9.47312588869333,9.66402393359992,9.56649616456538,9.70792574835997,9.61709468105117,9.66458896128682
"Mst1",0.890525360830599,0.855250162470285,0.874783581133292,1.02335531577689,0.957659883989268,0.988611780400231
"Mt1",11.3098600534681,11.7408089929204,11.4942655396744,13.646463873013,13.0922244248969,13.4004131324748
"Muc1",4.3254844279917,4.22548928002821,4.21227487110334,4.2283791089466,4.3516816886302,4.35324238169501
"Muc2",-0.60010773466268,-0.600042147220536,-0.679427308425168,-0.600011492488377,-0.600095085443283,-0.520700921482271
"Mx1",1.50397566128986,1.72257980890351,1.57198932126712,1.54138855106377,1.60285268977646,1.61340903424968
"Myc",11.2388129157727,11.0860830662898,11.1567466204425,10.8923728018389,10.7978265370926,10.8508010400545
"Myh11",8.50971821999015,9.13368542944534,8.14826243907347,8.2246117830398,8.52701945819843,9.04925500626339
"Myh3",2.05914810497855,2.30904770768299,2.27728668539503,2.19597191365595,1.98517292301199,1.99738363926972
"Mylpf",2.37272392261064,2.50997835767903,2.54405451386713,2.84698556367798,2.37310050306028,2.50733965964684
"Myl3",-0.582913030604498,-0.546675780883572,-0.564599207884451,-0.546317216825732,-0.582901764041934,-0.564804688293417
"Ncam1",11.6365501333106,11.2852668611573,11.4326349858278,11.3118200806327,11.4465672123091,11.407467157877
"Nefh",8.45224738783428,7.24556251583692,8.28982732115038,8.21664968555205,8.00844726898659,7.67162610795454
"Nefm",0.726856363836867,0.533096449685845,0.592893529127349,0.49495180210807,0.532384930039323,0.550751243707704
"Mme",10.1527072433796,11.2951235895599,10.8023507562138,11.5760208034929,11.0519839471567,11.2355670355807
"Neu1",8.8460114825951,9.30981466886987,9.02360330175271,9.17177308923596,9.11704398477275,9.19871831098413
"Nf1",8.77553807639192,9.29249180236144,8.82516142840595,8.98168796946434,8.90926130881242,9.15432815010911
"Ngfr",2.81982106208139,2.22431895559804,2.47857397292721,2.33774532903019,2.29842059585864,2.36157899835692
"Nos1",0,0,0,0,0,0
"Nos2",4.58766813378668,4.09019751775793,5.18147781202763,6.50415838435528,5.62134011822539,5.22020426503501
"Nos3",0.990814613090338,0.99098184929157,1.04144728636091,0.991060027941151,1.06095936433098,0.975460640966106
"Nppa",-0.627501259515361,-0.627444698086021,-0.571105460672725,-0.627418254844688,-0.557851960109084,-0.649002625604852
"Npr1",3.8142989963177,3.56277749657374,3.92655473964475,3.72912091051517,3.90114806664078,3.57711799537894
"Npy",5.00220070492627,4.06532841269833,4.654013884866,4.48346423677584,4.53527385204962,4.38911971835903
"Nras",11.4393947907405,10.9845910518482,11.2520137634046,11.2248994864981,11.2325685342265,11.1887131682521
"Odc1",11.7228769938131,11.8005255900159,11.7634731187679,11.6969383960267,12.1680303077052,11.9307125250126
"Odf1",-0.997717693174534,-1.03309617953565,-0.996493784375716,-0.996615111662773,-1.0331308350267,-1.03378612532411
"Gnal",1.26332835277399,1.29973824649796,1.29026279098906,1.33526859981668,1.39787853063889,1.3578440738747
"Omp",-1.97278560808162,-1.97263684543978,-1.96936900674818,-1.95936959296842,-1.97275671386663,-1.96940537343005
"Oprd1",-1.01868951772332,-1.0179520097987,-1.02686066809721,-1.01760737021627,-1.05339177988245,-1.02695967071316
"Orm1",8.93523858369971,9.07792058145877,9.53923357979711,13.0976118008381,13.1733409355998,12.6028223710011
"S100a4",13.9556650112362,13.2208638914607,13.5039831256169,13.7181345653294,13.6145075109435,13.750602363868
"Serpine1",17.1528474534431,16.2494687471306,16.2054850016368,16.6023690743094,16.8371951093534,17.2154551904815
"Pccb",9.73165397840523,9.83797015030131,9.76611603479484,9.94264937902667,9.87893341892929,9.9294874285364
"Pde4b",10.1567339134722,9.73005122886665,9.73877684743507,11.1261850210764,10.6970629563486,11.1162397124468
"Pde4d",9.02643801000141,8.88432315097371,9.03539440023115,8.95172139414714,8.63443272969719,8.71306324217858
"Pdgfb",1.90290578355464,1.60290172778047,1.81932856256852,1.63943921618198,1.60269188858064,1.55464074548035
"Pdgfrb",12.8640018850105,13.4502383582682,12.8761867399696,13.3177628682865,13.1005246947259,13.4900771631759
"Rhox5",-1.97274744167653,-1.95953216706622,-1.96936465301393,-1.97253218344964,-1.97271883341547,-1.96940065979
"Pfkfb1",5.82968971216021,5.43219103469201,5.89839111096646,5.40450258769015,5.73398743460723,5.30179427360833
"Pfkfb2",8.17275064870682,8.82991340517519,8.52516333903452,8.7466038030908,8.57211898228756,8.63553008059566
"Pgam1",13.904660266844,13.3149795127874,13.5283397520483,13.5505113498847,13.5309806938865,13.622226159653
"Pgk1",13.7449947140286,13.0158210336407,13.2151449895171,13.5608128849076,13.411190376809,13.6512645151758
"Pgm1",10.5910306979392,10.2540148870263,10.2300812647154,10.6334953033741,10.5051653449007,10.7617718519048
"Abcb1b",10.1697888036535,11.6727448500254,11.5059581055049,12.0296011749505,12.2331084364837,11.5466635270516
"Serpina1",3.62320240723809,3.81421952359722,4.62632813782495,4.10744476375031,3.62393127201727,2.9580708454765
"Pim1",7.06072699605946,6.79508253876777,6.85652077774104,6.64986650778523,6.72929009416629,6.76096229064833
"Pkd1",11.637000419632,11.6722272365472,11.4789257296265,11.1581168453773,11.1063034746089,11.3078982584561
"Pla2g4a",9.58040863318005,9.69952842332117,9.56982526426025,9.62369128670318,9.64266683435389,9.7033223245189
"Plcb1",5.83563305727111,6.01373608520815,5.94644853630329,5.69803007754512,5.54061100481569,5.59755657611675
"Plcd1",10.7839861846482,10.6680241492233,10.8009363860624,10.8204805172692,10.9382156156552,10.8044168473355
"Prl6a1",1.80461748604726,1.87181347335422,1.86623769216989,1.9908775072274,1.86954283215633,1.90218795722272
"Pmp22",12.255761389979,11.8544431362503,12.0216765446077,12.1937735623907,12.273531966275,12.2670784828397
"Pnmt",-1.47770506727044,-1.4774256922436,-1.48987887256895,-1.50208364630933,-1.50243767711576,-1.48994716890061
"Pomc",3.63479317242283,3.54375503220506,3.61802382953065,3.62171628297233,3.72345252408512,3.64383467631202
"Ppm1a",10.0233841688642,10.0654755322265,10.0632752046033,10.0621093830931,10.0909339490562,10.0576763120167
"Ppm1b",9.72004928763311,9.93626383419725,9.91843013011384,9.95250846477128,9.95329260290821,9.86262696464109
"Ppp1ca",12.7026657611486,12.2129926366317,12.4363542488098,12.1783860044933,12.276242011502,12.2487889580781
"Ppp1cc",12.0667847962071,11.7918474405071,11.8784824341599,11.9170212773821,11.9347485470501,11.9767185964132
"Ppp2ca",11.5870773711222,11.4723764576384,11.5279722033642,11.2997449760847,11.3355832307804,11.3194188144487
"Ppp2cb",11.2739812422591,11.0597774296055,11.1995203398576,10.989775505934,11.1073026200032,11.0158980590433
"Ppp3ca",10.0957662630971,10.3220936782996,10.1202920822437,10.4941639330191,10.4316025808938,10.5515211454111
"Ppp3cb",9.86713029373521,9.81592524057907,9.84050672701258,9.57971903925684,9.6276104724297,9.60468579598784
"Pkib",-0.990013925019832,-1.06027889735852,-1.06105574653089,-1.06008759299271,-1.06048214994433,-1.02437553612681
"Prkar2b",8.64475266837199,8.60637494534834,8.6907736173977,8.73939691706115,8.50073257152785,8.55485493375697
"Prkca",10.106476564475,9.82382600093434,10.0098059891326,9.90268239226989,9.70046372610323,9.75691835275859
"Prkcg",4.23032648114793,4.29615373166267,4.36536660401955,4.43479813907699,4.37353253970435,4.30203884177643
"Prlr",-1.49348938008702,-1.49319404507419,-1.47360503889184,-1.49305776138647,-1.46722913300772,-1.49988012088586
"Prnp",12.3055154904248,12.7025763779668,12.5957179833492,13.1790750601001,13.2667237357115,13.1312273487525
"Prph",2.86835875767081,2.80670747926052,2.75634063267419,2.67750868071764,2.67181037212037,2.75585201221048
"Prps2",9.61555049610725,9.58922910822439,9.4056841680642,10.2370993693193,10.6823889442079,10.6564497908652
"Ptgs1",10.9655707910851,9.52457483082789,10.6723538618232,10.3362796835072,9.76106542698532,9.62139150437951
"Pthlh",-1.0075597888354,-1.04021358593472,-1.04968410028244,-1.07538820572425,-1.07577091388898,-1.04978214690924
"Ptpn1",10.3771974347355,10.1475691954137,10.2148854642055,10.7755529399795,10.565076224992,10.7178124333549
"Ptprc",2.30999824244888,1.53291534941168,1.70273764415448,1.53313761812375,1.5325311061067,1.75155351389102
"Pygm",3.34282515541181,3.71206537374854,3.47395397994978,3.43603713348432,3.4014052833189,3.47221249303201
"Raf1",11.3621943823896,11.2848158354818,11.3016797337603,11.3576543574559,11.3107188088222,11.3560119583145
"Rara",10.4560085795034,10.4034143656268,10.3421191259426,10.4074840491565,10.4964766076065,10.5395726750041
"Rarb",4.14035211076671,4.42901613511814,3.94273166071503,3.55427379901011,3.57983940088951,3.90900906217721
"Rb1",8.36695576631238,8.55532017862213,8.58308969916661,8.92970648987392,8.86163671297431,8.77371987472475
"Rbp2",1.39930158958277,1.50359967221198,1.57657699457627,1.62646100414631,1.62116732529735,1.49868780104293
"Ret",6.46006649691182,7.86466681468213,6.88843080312791,9.06925720557273,8.77242620816223,9.19477755953655
"Rho",-0.0177931991176624,-0.0177069005034233,0.0282020967743489,0.0538465647371992,0.0178595147226471,-0.0100991068549686
"Reln",5.16994971424923,4.23705015481687,5.00473736758802,4.74378744014635,4.82397779694886,4.48264518549264
"RT1-M3-1",7.54599049223631,8.3283713753082,7.79211810729192,8.21595294046931,7.83353592839561,8.16980726091279
"RT1-N3",8.91539115969792,8.2730404903959,8.77683056639476,8.67468761076046,8.67681786802703,8.4931379980459
"RT1-O1",0.477597365166205,0.548510229939499,0.538617993385607,0.614728337118484,0.513191531015443,0.538395738234209
"Acsm3",2.40335844138348,2.51254995814333,2.43370456559631,2.66917927073204,2.86030060937318,2.78898957421971
"Scg2",1.5633969187038,1.59839301187594,1.52219573089718,1.66289208325323,1.62826953293427,1.70428004248644
"Scn2a",5.52588719571775,5.88533873402295,5.76930041154155,5.63476401389555,5.2507101963767,5.37904965846492
"Sct",0.137709737151694,0.13780663409331,0.181292990873795,0.209216213106326,0.240008894953137,0.181077748778438
"Ccl2",13.461496318504,13.0032393937032,13.3073246084201,13.6350189837442,13.1099414769337,13.2975234780224
"Sdc4",12.7901170952338,12.8966197674516,12.830314010673,13.3486033964477,13.18176876157,13.2782404996786
"Cxcl12",13.775764480963,14.6480339178573,14.2600908709338,15.0540398121766,14.4214472545459,14.6895518618376
"Shbg",3.34786605229356,3.40639008204485,3.45033653121057,3.65541069942397,3.4506025190383,3.47979814518978
"Slc2a1",11.4859315702019,11.0851021230888,11.2486282193774,11.4532467462724,11.2833886433769,11.4052063220926
"Slc4a2",11.5833483805366,11.43386189294,11.4623428357437,11.4447551808333,11.5207322897126,11.5290060362675
"Slc4a3",8.22509330799462,8.67752199068177,8.47289728633967,8.57880512526604,8.50511921085157,8.52037253105733
"Slc9a1",10.2936866749524,10.2522349436235,10.3751481557933,10.3332861879183,10.2153357303141,10.1721236126108
"Slc9a3",1.32709854965916,1.36888621956855,1.59302928405577,1.48370876101599,1.32715228652091,1.16039362432654
"Slc9a4",-1.4934749185324,-1.49318037266681,-1.49977657799838,-1.49304445313469,-1.46728483990809,-1.47371571412261
"Sod1",10.897406646559,10.4587978770341,10.7267676584634,11.0686485484019,10.9603399701821,10.9658288626251
"Sod2",12.8795045780842,13.6810629106916,13.0971536186543,14.5554335314199,14.1750622147956,14.5483779988414
"Sord",10.1836518868664,10.2345458711897,10.3871910708887,10.607123044506,10.3936144778822,10.3222765693334
"Sp1",10.3620042662406,10.6386998224887,10.449606412273,10.3885219131607,10.2736963231315,10.3818547502377
"Sparc",16.6946453843448,17.2217947112349,16.7349540877161,16.8302385641559,16.9412835021779,17.1090269932407
"Serpina3n",7.73995359520926,9.04931952223111,8.68799381128134,10.389829093227,9.50623322720629,9.65467390765551
"Spn",5.62274024077469,5.2129556418192,5.5358117509668,5.07756364897656,5.28108044699118,5.06135823831402
"Eef1a2",3.3259441779457,3.15875788496739,3.24273038427874,3.60036409202554,3.61256790483426,3.60608664560771
"Sts",7.68794588940585,9.01433787242644,8.49211525070223,9.59096785135673,9.19543069611336,9.25222590394896
"Vamp2",10.1704759609016,10.6374295679248,10.4911727319542,10.5070003570149,10.2217405278847,10.2771504749088
"Syp",0.553765521118531,0.520622930100579,0.58504811768171,0.555937881687882,0.554051229097603,0.507140663320588
"Syt2",-1.49354174290539,-1.49324355043335,-1.49992141966754,-1.46664954294118,-1.4934838248872,-1.47353791091602
"Tac1",-1.46732523144967,-1.49318451185135,-1.47363200217111,-1.49304848207534,-1.49342204048284,-1.49985813075849
"Tacr1",4.11569105597037,4.74649067967589,4.39444764149964,5.30890687254789,4.63877201758539,5.01048267139014
"Tacr3",-1.95987679886051,-1.97252179322851,-1.9693553334465,-1.97245527568723,-1.97263794294965,-1.96939057191646
"Tap1",9.50401424981041,9.56733606363384,9.59771354025423,9.62153429719111,9.503388867764,9.50042319894546
"Tap2",9.12102986025764,9.18195096814484,9.19523718806448,9.3720121712952,9.26614226814343,9.27533044585607
"Tbxa2r",6.10529915547229,6.97126865919657,6.33486930946161,5.3528695938587,5.29775837418153,5.52872858189293
