"","SHR_Joint_5d_A","SHR_Joint_5d_B","SHR_Joint_5d_C","SHR_Joint_3m_A","SHR_Joint_3m_B","SHR_Joint_3m_C"
"Gprin3",6.84139333079089,6.62813821581025,6.81833059107779,7.52329755335547,7.71545464947013,7.53581128363559
"Cd207",0,0,0,0,0,0
"Kbtbd12",-0.0504121063489529,-0.131857877654167,-0.117513583725596,-0.160335818537099,-0.127908929994692,-0.117743782541859
"Jagn1",9.42905124973788,9.52324449395651,9.51141169661133,9.52806595983654,9.49834273140845,9.47794052085836
"Prrt3",2.23865259133317,2.18497974370643,2.11074012598451,2.35767900853652,2.135701315482,2.34776620354455
"Foxj2",10.1552894286164,10.1430268998681,10.2163918281787,9.95844555955039,10.2043663646101,10.0141722981438
"Tigar",7.85603625151336,7.9015912880709,7.94447205103574,8.14316037930595,8.08757003566645,8.04970692624259
"Clec12b",0,0,0,0,0,0
"Clec9a",0,0,0,0,0,0
"Clec7a",-1.96896873395618,-1.96906370753062,-1.97429755893791,-1.96892666206527,-1.96830346787297,-1.96333372677461
"Hist2h4a",0,0,0,0,0,0
"Rerg",6.56467960855964,6.61359585851395,5.84738503505983,7.39031993600222,7.71089878365232,8.29236205830424
"Eya1",8.12846462827027,7.92883484435947,8.38822272399631,7.031427840933,8.14157716114348,7.22692951335681
"Arid3c",-1.96896873395618,-1.96906370753062,-1.97429755893791,-1.96892666206527,-1.96830346787297,-1.96333372677461
"Ccdc171",4.55014584534585,4.64064708643213,4.41698446248821,4.66601816925474,4.43291130945466,4.72787674275548
"RGD1561212",-0.958787783441091,-0.958815774044784,-0.94981445552045,-0.958775265074815,-0.925876898993414,-0.951313405256603
"Sesn2",10.6496383837102,10.7084650508438,10.9101054263137,10.767035541285,11.0310680782691,10.6679981007403
"Nipal3",4.81968961284831,4.87499716809995,4.57947587379966,5.04001822404372,4.76149964026503,5.16862644882885
"Ldlrad2",2.2979558581042,2.24327541725893,2.18300793939481,2.3244592616482,2.28505718547973,2.39236592185072
"Pramef8",6.50559991541113,6.58090917246009,6.47014589668327,6.59157927508101,6.72865842968508,6.73322749963538
"Ctnnbip1",9.9874991315383,10.0207592933295,10.1649230319622,9.90153316044476,9.82116499740046,9.70055525939435
"Cdkl4",5.14241513120087,5.28192690733762,5.00578370146161,5.26019378400473,5.04908854037406,5.36102847999703
"Wdr35",8.98520869999878,8.9845652499121,8.98363950769197,8.9972436797091,9.0879514486403,9.04384503143817
"Map4k5",10.0573732309708,9.99073604070857,9.83201078865663,9.88338646305988,10.0723627910045,10.1699184742152
"Tmem229b",4.15108583268395,4.3828342372508,4.06754682214744,4.38019467726627,4.02421653706874,4.40161881998745
"Acot5",-0.30151354237705,-0.30197996456978,-0.361208199539186,-0.330532728272793,-0.330244851440999,-0.270927343791125
"Vash1",7.93652244572833,7.90600770143213,7.62356223026487,7.61583259128979,7.81179386931141,8.01151607361596
"Apol9a",5.03995099382146,4.84149256028614,4.76336351474744,5.18151267162075,4.78485751503964,5.16054335563655
"Arfgap3",10.859553224141,10.8521417885104,10.830928485341,10.8798977799615,11.0061666198869,10.9679512209089
"RGD1564963",6.48424278169276,6.48844615264013,6.76317032539445,6.34653777839545,6.51437629620478,6.15363117907211
"Glb1l2",5.61307896328113,5.8184558036542,6.53284778639195,6.50865465060223,6.46358380647004,5.66903882561186
"Rbpms2",7.58709330558681,7.67547018746756,7.80492829104895,7.37938401272442,7.70611529039153,7.36910310703621
"Iqcf1",-0.252096878328824,-0.252140958380377,-0.181211949623782,-0.222620898393265,-0.251771311955624,-0.308103073905263
"Coa5",9.59271520449211,9.6868483054985,9.61965274069201,9.70839004703042,9.6565798746581,9.70261397514755
"Nemp2",7.1813181265798,7.28326058748091,7.40330293801069,6.84461650067917,6.96739421830912,6.73499177851381
"Rab17",-1.50090269856412,-1.50107177326019,-1.49013440540794,-1.46031815884596,-1.49971837269772,-1.49087109627606
"Sowahc",7.97011971171663,8.00112442854943,8.04350657293906,8.23586859429602,7.88843689523825,8.00426824196111
"Mpc1l",0,0,0,0,0,0
"Asb12",2.66115467529132,2.63442129858492,2.67075603805185,2.70819607418881,2.73493802639754,2.69859899917945
"Trmt2b",2.95052612189911,2.90142264555189,2.92557842179741,3.09582706803093,2.93033492799462,3.01347695994086
"Zfp92",1.11470179542139,1.00711991074768,1.00499573520724,1.0362009971839,1.04261215127859,1.09532169210854
"Slc13a4",1.76230970867155,1.70467797456605,1.87015348001646,1.89220802282913,1.76962477779032,1.69425676191206
"Sprn",2.33403596952129,2.38179122482375,2.27189967242979,2.25244956450333,2.19420027597552,2.30933884498216
"Kyat3",6.09624895497731,5.973635602967,5.96770800710345,6.1211666965795,5.84906294104079,6.05234909067885
"Pcdhb17",6.28754510053909,6.25192452320612,5.97760160117254,6.51735666634555,6.44677729063776,6.77420018919172
"Pcdhb19",6.71524262782158,6.65040438593589,6.73360350944639,6.72600388388208,7.07080398525776,6.84762393200227
"Fcmr",-0.943572312968367,-0.943599743479238,-0.894955654772155,-0.943560044769673,-0.943369705829829,-0.992095248751398
"Ncald",7.81809622078749,7.7841377727458,8.00068032523921,7.98151543954269,8.30080235467111,7.94159556863434
"Pcdhga1",4.29258789876591,4.42719738688307,4.38779991509971,4.43780598219081,4.26199786807579,4.32199465285808
"Pxdn",12.9089855084919,12.9248332497186,13.0095697127321,12.4249942676982,12.9643435063378,12.6020085533912
"Gpr34",1.00853655616017,0.904259720827516,0.919438714587529,0.848003723337617,0.911940625553119,0.916931598351685
"Ugt1a5",0,0,0,0,0,0
"Akirin1",9.59457207831465,9.64314372419339,9.57311483594632,9.69099461034657,9.86620962278728,9.82434518187464
"Kif1bp",9.22697863713364,9.16952112661378,9.10905594502528,9.22445208147475,9.17168984195966,9.28726489856563
"Slc6a17",6.39360975876985,6.53394784409771,6.58350590318935,7.58779174175908,6.09675905412383,6.72254829618588
"Surf2",5.51559423538766,4.47274908358087,4.76287481000426,5.85924658630421,4.11653861497601,5.21918945012012
"Surf4",13.7689182497024,13.7845181749587,13.8182298822358,14.0063440440278,13.8600316457255,13.8916761749714
"Jam2",6.50243334326854,6.55240344958587,6.32756257952202,5.1804190536616,4.86629671793024,5.2232137027011
"Acap2",10.4745208705751,10.4233285663963,10.3204635399136,10.4022148775605,10.5350108026365,10.5970740186705
"Ncoa4",10.9156695700569,10.9038873842754,10.8077898983283,11.13064895759,11.0392527592424,11.1869394372541
"Dnajc12",5.89292179184312,5.7380195320716,5.69121623974569,6.20860526939244,5.82667467156559,6.14189439269069
"Med24",10.2424617218249,10.3372567539455,10.232298325453,10.1596766635241,10.2612509380486,10.2680247132186
"Aarsd1",8.42304737287095,8.47507168752989,8.64564210660613,8.4868246737481,8.40082532901366,8.24724242497517
"Plpp6",8.29626229373763,8.38883924988825,8.37978846740088,8.5769252544612,8.47524987191034,8.48884986759784
"Gpr153",10.7005715772701,10.6916474975113,9.8862376482301,10.6111214931839,10.3085887772709,11.269727024388
"Fam134b",5.3006447552668,6.32060993059532,5.53181752106789,6.76364352500563,4.50987615183359,5.91556966028278
"Acsf2",8.66846436656215,8.6478784120752,8.68161129270814,8.50871276732161,8.72545594276506,8.59364445165388
"Cdca7l",6.66416283782624,6.46190868770942,6.87654189393409,6.46707847830342,6.52190981633646,6.18098801615368
"Fam104a",10.4867724281391,10.5220813163943,10.5730524833693,10.3697120094023,10.4990929262376,10.3657768567174
"Cybc1",9.70171864602736,9.80176465493264,9.54674221354865,9.74109482115095,9.6824521703161,9.91677293266487
"Rnf14",10.087952649737,10.0601027587282,10.0554050434544,10.1932670993901,10.3565836069242,10.2935480139354
"Nrbp1",10.9371855837596,10.9268086298009,10.8043708049916,10.8214683839745,10.7701754550881,10.9234482213199
"Ctps2",9.54566900661772,9.57978862351977,9.34781079596366,9.69585106504996,9.51737174546254,9.82152942436134
"Nicn1",8.82529112713223,8.87465276563541,8.72728738386375,8.82963860385766,8.70673239161134,8.89087006025457
"Tmem69",8.74651916078529,8.72164353940266,8.82167690736919,8.81169472709042,8.84668266376097,8.74159313815049
"Iffo2",7.67168689897859,7.47139186143635,7.61656557836733,7.63562491619468,7.85984049010701,7.70270650499099
"Aldh4a1",9.37543608423036,9.4763514169704,9.25837015107287,9.78581172043199,9.33463160664899,9.72774526306799
"Ap5z1",8.64041964028273,8.71146046923997,8.55114318568482,8.88980459544012,8.85547402530878,8.99743617945098
"Atp5pd",11.0545840631253,11.1160480305208,11.0223764496772,11.0704782933549,11.0354866739627,11.1159220808046
"Ube2d2",9.36123948966338,9.30079245422577,9.36848441992439,9.14372247815017,9.29551627451387,9.1821509283522
"Popdc3",3.96160580871849,4.09351647653754,3.92573388731873,3.72734918309644,3.91813583414724,3.92456976393113
"Lrrc4",1.34932481568596,1.3752650751331,1.28600499220324,1.40371071614261,1.29299649396157,1.42464355825838
"Pcdhgc5",6.69460922885137,6.62005278393875,5.54529382171317,7.07452397325384,6.67416736203332,7.98638285232547
"Dtnbp1",8.3394363064683,8.30019885082719,8.3616481947931,8.3019851622144,8.18002009376729,8.19917201184549
"Slc41a3",8.88721201587988,8.88651909495576,8.9765126602352,9.01515311879312,8.98887934802415,8.91236912859126
"Defb36",0.162371629026949,0.162307959988343,0.102554562830809,0.193027482331497,0.196525636113809,0.25456179089949
"Rbm12",9.5999842955126,9.47391610843457,9.6432432711055,9.3803252363331,9.35515613318728,9.26144761562828
"Cd99",10.5221377521931,10.4784326562675,10.340429233,10.5037695282987,10.5221072204225,10.6727943455909
"Rnf130",7.08316390234226,7.04743956456205,6.92062352198002,6.92074092109506,5.93809266459939,6.57409500431936
"Mpp1",9.50587829533188,9.51905828486667,9.52002546329405,9.68197961900659,9.73043639678896,9.69865083470301
"Csf2ra",6.31890351948988,6.44291110851319,6.2335368733399,6.49581320219761,6.42181427588281,6.60618417970185
"Cox6b2",3.61160137972717,3.64181869895898,3.46709237478019,3.12456556085829,3.16398251906815,3.30389170452611
"Cfap300",7.38310735536025,7.30745509488141,7.26278125404359,7.29259807778785,7.38078255453205,7.41919028723719
"Zdhhc16",9.72819088157917,9.83311940775621,9.74306859356942,9.69759959951501,9.66363253402249,9.71820261786702
"Fubp1",10.9508293928684,10.9244973595411,11.1419743880962,10.773002619447,10.9998964423022,10.6821385189831
"Atp13a3",5.18828189053555,5.1417464426093,5.27019756000804,4.96806739028197,4.999983730662,4.87884216703638
"Fbxl18",7.2481970595412,7.30996316111021,6.98297352917518,6.97491427325973,7.28883697675754,7.42798220615916
"Phka2",5.93615208586086,5.74243537476491,6.03966176270357,5.62243779245968,5.79570272703837,5.50870222735834
"Zc3h4",11.108314784083,11.1234039645716,11.2246664960462,10.9604923558553,11.0715664389055,10.9072222756615
"Tll1",11.6092022927415,11.4643167303055,10.8311519614987,11.2868173349188,12.2092876576335,12.453660046301
"Ndufa10",10.0582794834496,10.1310331573263,10.0481526993224,10.1214547942895,10.0952809841027,10.1548715102617
"Rhou",6.65225937145212,6.45621751229789,6.7624982179289,7.63268923400608,6.59865599416584,6.90741283803207
"Atg4a",7.57758755487259,7.45724647586586,7.71247738735357,7.42788456831614,7.94377638025519,7.49077010230133
"Casd1",8.28148365627542,8.31866390672272,8.05823659349369,8.04879886117076,8.29406154551969,8.41326739135062
"LOC678774",7.41844484299086,7.51714744506878,7.32007180899349,7.40514024058789,7.39859271478183,7.54959081272119
"Rtl8b",7.98696777412527,8.0763576489223,7.85787380609127,7.96185821283911,7.71819675055677,8.01381638713046
"Susd6",11.5922352049,11.6272989265987,11.5148270972816,11.8947082049938,11.636022744975,11.8603054434521
"Rbpj",11.644602983607,11.6245232454991,11.6229552868152,11.7823252175702,11.6093490260618,11.7074449495538
"Rtl8a",9.51159817379712,9.64350602215363,9.45815611201072,9.40803014201932,9.41187152133321,9.52934681764092
"Tsfm",7.42394142815094,7.49766986263084,7.40121938893051,7.54778202124028,7.518908646094,7.59293159012751
"Arhgap19",7.7000360712459,7.66640874652043,8.10116262077213,7.70632936517439,7.43668646776717,7.15356770458181
"LOC679087",6.10045590009981,6.07414545692737,6.36766237678286,6.1627721802297,6.34339115550553,5.97271996959835
"Mettl1",7.6559240918108,7.69755983215042,7.96847943183673,7.79694645946911,7.72232476826405,7.46789814401046
"Frat2",6.8270573786284,6.76781163381479,6.44829751739985,6.91540919521905,6.32808129578667,6.97088223432461
"Bmp8b",-0.645608847571443,-0.646065599066672,-0.668376575295323,-0.645404623943635,-0.674305864361672,-0.637315892176388
"Zcchc18",5.04869870584329,5.06279492766021,5.01865474658592,5.16496690275587,5.07677881013581,5.15796492661167
"Rrp12",9.22193839056747,9.22008810564844,9.58592767895045,9.21244067569879,9.4151046992732,8.94885825664349
"Slc25a53",-1.5015355191017,-1.50171355443984,-1.49019652658685,-1.48012836345281,-1.47896013756037,-1.4909722606905
"Exosc1",8.71916815281826,8.69516515254034,8.85734011534958,8.64002433574485,8.74018319754209,8.53993030397319
"Garem1",6.94727450674892,6.87845972801601,6.88110252951111,6.48721621269446,7.0881577511529,6.81945156979503
"Zbtb7c",7.22535828025511,7.3575545724557,7.90988039376652,7.04050347915439,7.46664705014999,6.63515129724107
"Fam199x",3.28184937845081,3.32513397966023,3.28925786756123,3.12311613813416,3.25167974838162,3.20163175475218
"Nelfcd",9.14406113715552,9.14129487610535,9.20878507295391,9.21522719651849,9.09586004949585,9.08943655668369
"Mapre2",11.5728267693052,11.538533480964,11.5512101488652,11.8737631341716,11.96357302059,11.9231380536503
"Eef1akmt3",4.08469598210713,4.04045143369848,4.19663244708304,4.17849594814388,3.99203768757218,3.95120807867779
"Marchf9",6.45783539534086,6.64717327255459,6.21292565117233,6.32674056456638,6.44141800488564,6.72365796750141
"LOC679342",5.69881956088913,5.77183865146243,6.01451797233784,6.08430254064781,5.69735235586351,5.61163858209361
"Tarbp1",7.13867683614216,7.01321270158125,7.40702185198569,6.90353538645239,7.15591845357743,6.69864983689092
"Irf2bp2",10.3468374940182,10.3448065391031,10.2492481602968,10.5390128421983,10.5085825330321,10.620371543879
"Sepsecs",7.72630944939723,7.74095080230884,7.84053800905679,7.6386657677964,7.70902602417324,7.56693801278106
"Tspan15",6.42580841292805,6.57066419932032,6.78497901288177,6.49078469717841,6.61081129091172,6.26405528728748
"Nemp1",6.43606485435277,6.37438427802091,6.75400490194799,6.57867166080819,6.61474768347431,6.2479293363801
"Vrtn",0,0,0,0,0,0
"Elovl1",11.1862239784466,11.2690228403961,11.254901189872,11.2357889589346,11.2831187505487,11.232176074291
"LOC679539",4.67027377877119,4.14351418855893,4.66847663742843,4.84449289277998,3.85315998841406,4.08724378683365
"Pjvk",2.00239315044374,1.92384444363256,1.94118115039114,1.89832031535866,2.045993351492,1.99409448007233
"Lypd6",5.22297726100848,5.23171136699701,5.00869753646897,4.2575185920992,4.28198484989733,4.48839849853205
"LOC679565",3.13002184684606,4.05554694258977,2.70024332324844,3.13045757275532,3.13714811204529,4.02634391386978
"Hmg1l1",11.7876771110091,11.721454651083,11.9607648164577,11.7472474637705,11.7079833028218,11.5214164478845
"Romo1",7.4391155123568,7.39886882980959,6.92633140112119,6.06995842842393,7.64481866614293,7.35004931724543
"Ldlrad4",9.88114344253573,9.82556890011584,9.66205385594603,9.81929532845183,10.013998558161,10.1079492586862
"LOC679581",-1.04040777049887,-1.01251072436869,-1.04032520893499,-1.01187316505586,-1.03924679684038,-1.01169401944691
"Ccdc27",0,0,0,0,0,0
"LOC679594",6.37862031899955,6.3407493560236,6.31984805213121,6.2662136100665,6.54550369935916,6.4456954400932
"Xaf1",5.67194782021279,5.70693717889866,5.5038876614066,5.96740472183021,5.92507375571235,6.13179407692041
"Smtnl2",3.29147282869988,3.42109374097505,3.23852242249302,3.22793069298439,3.15022900879004,3.30684071323166
"Cntln",6.44013063842535,6.2065646728436,6.52789122608884,6.438072977073,6.55100657416224,6.28999620516326
"Cfap57",-1.48546768075323,-1.48564944015506,-1.50655314061549,-1.48538716402243,-1.48419450170254,-1.46379625270114
"Tmem178b",-0.0531673047162797,-0.0532179367296416,-0.0758576441536321,0.00440834774394721,-0.0205604762127204,0.0145889591962848
"Lpgat1",10.4168639486947,10.3300232732204,10.4505167417392,10.1609434213836,10.441653246177,10.2242252029987
"Med12",10.097138933214,10.1012028205976,10.2396022403393,10.1683980384045,10.2585281696337,10.0730317405856
"LOC679711",1.85320857771558,1.85142853330659,1.84620646138632,2.02431027547614,1.773134169268,1.90483431649684
"Myef2",10.2554082894505,10.165599755968,10.3734042601341,10.3327347405198,10.1752329869891,10.0910836263296
"Brpf1",9.29695383078158,9.28143287550359,9.2893326927145,9.27442180312091,9.3714648873156,9.32280400564634
"LOC679730",0,0,0,0,0,0
"LOC679739",7.42979787628104,7.50641562891243,7.49505088565268,7.52336773486825,7.56022361668512,7.51485154272074
"Tma7",10.3484201267186,10.3317509486825,10.3172740060814,10.372156903058,10.3144174649066,10.3660987156015
"Mei4",1.87403419917208,1.99553238066257,1.80676413304208,1.81876405671065,1.79073363833684,1.93276800439899
"Fer1l5",2.38539214150418,2.38295104084703,2.39380133432038,2.38648205791504,2.40324728614117,2.38523492888333
"LOC679811",8.43080377579768,8.54060076044326,8.27970907380459,8.26470348984014,8.37258257139108,8.52463622493149
